t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft
116,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.53576014606464,-82.89658207965215,13642.857142857143
117,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.57806178064235,-82.94049999999997,12571.42857142857
118,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999997,12000.0
119,41.748300000000164,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999996,12000.0
120,41.74830000000017,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
121,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
122,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
123,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
124,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
125,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
126,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
127,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
128,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
129,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
130,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
131,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
132,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
133,41.74830000000017,-82.79719999999983,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
134,41.74830000000017,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.41649999999997,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
135,41.74830000000017,-82.79719999999985,15000.0,42.416499999999964,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
136,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
137,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
138,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
139,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
140,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
141,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
142,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
143,41.74830000000017,-82.79719999999985,15000.0,42.41649999999996,-82.6093,8000.0,41.96619999999995,-84.2975,11000.0,42.416499999999964,-82.6093,8100.0,41.673,-82.94049999999994,12000.0
