recTime,acId,coord1,coord2,alt,groundSpeed,rateOfClimb,d_ts,t,x,y,z,fuel_flow,fuel_used,CO2_flow,H2O_flow,Soot_flow,SOx_flow,NOx_flow,CO_flow,HC_flow,CO2_emitted,H2O_emitted,Soot_emitted,SOx_emitted,NOx_emitted,CO_emitted,HC_emitted
2023-12-22 01:01:15,SWA3201_KBWItoKDTW,42.198701169903295,-81.76219685210094,19000.0,308.38,-0.0,60.0,1860.0,131068.40239203756,-311.390847188018,5791.200000000001,0.3533645973278438,589.4958919635733,1116.6321275559865,434.6384547132479,0.010600937919835313,0.42403751679341256,2.624421525168229,4.917541696302213,0.48239197684869134,1862807.0186048918,725079.9471151953,17.684876758907198,707.3950703562882,4330.683615959242,8668.51721416409,851.7690626888993
2023-12-22 01:02:15,SWA3201_KBWItoKDTW,42.28368558191101,-81.7760776536839,19000.0,308.38,-500.0,60.0,1920.0,129750.29512810199,9116.230816112724,5791.200000000001,0.25746544138148697,604.9438184464625,813.5907947654988,316.682492899229,0.007723963241444609,0.30895852965778436,1.5032618192764615,5.203789626082184,0.5210962288479821,1911622.4662908218,744080.8966891491,18.148314553393874,725.9325821357553,4420.8793251158295,8980.744591729022,883.0348364197782
2023-12-22 01:03:15,SWA3201_KBWItoKDTW,42.36832985087239,-81.79401693413278,18500.0,308.99,-500.0,60.0,1980.0,128102.40496340576,18500.139092548776,5638.8,0.26028317650810917,620.5608090369491,822.494837765625,320.14830710497426,0.007808495295243275,0.31233981180973097,1.5307476783963396,5.195642112103818,0.5201788848524658,1960972.1565567593,763289.7951154475,18.61682427110847,744.6729708443391,4512.72418581961,9292.483118455251,914.2455695109262
2023-12-22 01:04:15,SWA3201_KBWItoKDTW,42.3794728830923,-81.9092325712701,18000.0,309.6,-500.0,60.0,2040.0,118617.42209704983,19572.207082925033,5486.400000000001,0.26324881692295593,636.3557380523264,831.8662614765408,323.7960448152358,0.007897464507688677,0.3158985803075471,1.5598790253066017,5.187699533356251,0.5192715446434455,2010884.1322453518,782717.5578043617,19.09067214156979,763.626885662792,4606.316927338006,9603.745090456627,945.401862189533
2023-12-22 01:05:15,SWA3201_KBWItoKDTW,42.387539305558704,-82.02516406894914,17500.0,310.2,-500.0,60.0,2100.0,109082.13256345045,20314.114099075512,5334.0,0.2663502074140403,652.3367504971689,841.6666554283673,327.6107551192696,0.00799050622242121,0.31962024889684837,1.5905549075588983,5.179854160738081,0.5183643196096904,2061384.1315710538,802374.2031115178,19.570102514915064,782.8041005966029,4701.75022179154,9914.53634010091,976.5037213661144
2023-12-22 01:06:15,SWA3201_KBWItoKDTW,42.39250569201528,-82.14165467690016,17000.0,310.81,-500.0,60.0,2160.0,99508.0850156916,20723.66225035236,5181.6,0.2696137811987658,668.5135773690948,851.9795485880999,331.6249508744819,0.008088413435962973,0.3235365374385189,1.6230793325526616,5.172083579631617,0.5174527380227385,2112502.9044863395,822271.7001639868,20.055407321072842,802.2162928429141,4799.1349817447,10224.861354878807,1007.5508856474787
2023-12-22 01:07:15,SWA3201_KBWItoKDTW,42.39435285715522,-82.25854605463712,16500.0,311.41,-500.0,60.0,2220.0,89906.91997734406,20799.05946701934,5029.2,0.27301406556237146,684.8944213028371,862.7244471770938,335.8073006417169,0.008190421966871144,0.32761687867484574,1.657211716387808,5.16424547107878,0.5165244787756565,2164266.371316965,842420.1382024898,20.54683263908511,821.8733055634049,4898.567684727968,10534.716083143534,1038.542354374018
2023-12-22 01:08:15,SWA3201_KBWItoKDTW,42.39882360943112,-82.37554065718034,16000.0,312.02,-500.0,60.0,2280.0,80294.32035563725,21179.254948434653,4876.8,0.27657971915522417,701.4892044521506,873.9919125305083,340.1930545609257,0.008297391574656724,0.331895662986269,1.6932857606958418,5.156301658756857,0.5155732536016675,2216705.886068796,862831.7214761453,21.044676133564515,841.787045342581,5000.164830369718,10844.094182668945,1069.476749590118
2023-12-22 01:09:15,SWA3201_KBWItoKDTW,42.406203820622245,-82.49250334473955,15500.0,312.62,-500.0,60.0,2340.0,70682.28219759988,21896.189336383424,4724.400000000001,0.2802834162911915,718.3062094296221,885.6955954801653,344.7486020381656,0.008408502488735745,0.33634009954942984,1.7310373434276802,5.148111569261008,0.5145870419052619,2269847.621797606,883516.6375984353,21.54918628288866,861.9674513155468,5104.0270709753795,11152.980876824606,1100.3519721044338
2023-12-22 01:10:15,SWA3201_KBWItoKDTW,42.416496367189914,-82.60930622181884,15000.0,313.22,-500.0,60.0,2400.0,61082.652639034,22950.269249045912,4572.0,0.28414049681902037,735.3546392387633,897.8839699481043,349.49281108739507,0.008524214904570612,0.34096859618282443,1.7706598693807092,5.139603058339317,0.5135571907158553,2323720.6599944923,904486.206263679,22.060639177162894,882.4255670865163,5210.266663138222,11461.357060324965,1131.165403547385
