t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft
27000,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999825,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.96619999999962,-84.2975,11000.0,41.96619999999826,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
27600,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94050000000014,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
28200,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999819,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.96619999999932,-84.2975,11000.0,41.96619999999815,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
28800,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999984,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
29400,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999804,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.966199999999205,-84.2975,11000.0,41.966199999998224,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
30000,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.9404999999998,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
30600,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.966199999998054,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.966199999999176,-84.2975,11000.0,41.96619999999792,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
31200,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999974,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
31800,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999768,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.966199999999034,-84.2975,11000.0,41.96619999999798,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
32400,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94050000000045,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
33000,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999767,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.96619999999904,-84.2975,11000.0,41.96619999999779,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
33600,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999964,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
34200,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999683,-84.2975,11000.0,40.48917,-85.68139,29000.0,40.49556,-85.78861,35000.0,41.96619999999896,-84.2975,11000.0,41.96619999999693,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
34800,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,40.48988629689622,-85.0175,19000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999962,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
35400,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999671,-84.2975,11000.0,41.9662,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.96619999999887,-84.2975,11000.0,41.96619999999669,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
36000,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,41.966199999999944,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999967,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
36600,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.966199999996384,-84.2975,11000.0,41.9662,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.96619999999898,-84.2975,11000.0,41.966199999996775,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
37200,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,41.966200000000114,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999969,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
37800,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999621,-84.2975,11000.0,41.9662,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.96619999999875,-84.2975,11000.0,41.96619999999683,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
38400,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,41.96619999999989,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.9404999999997,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
39000,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.96619999999593,-84.2975,11000.0,41.9662,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.96619999999842,-84.2975,11000.0,41.96619999999688,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
39600,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,41.96619999999986,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.94049999999979,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
40200,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9661999999957,-84.2975,11000.0,41.9662,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.96619999999815,-84.2975,11000.0,41.966199999996896,-84.2975,11000.0,41.673,-82.9405,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
40800,43.080485356324296,-80.48185539415572,30114.73089865459,43.294970114986896,-86.14858226440323,25000.0,40.505,-85.65944,29000.0,41.9662,-84.2975,11000.0,41.96619999999977,-84.2975,11000.0,40.49556,-85.78861,35000.0,41.9662,-84.2975,11000.0,41.9662,-84.2975,11000.0,41.673,-82.9404999999998,14843.470164334716,42.51425024569307,-80.36898337590124,31380.663688417008
