ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
KEEPS,33.00078333333333,-85.37083888888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33000282W085221502,SUSAEAENRT   KEEPS K70    W     N33000282W085221502                       W0049     NAR           KEEPS                    410252605,41030
KEFOW,31.71204722222222,-82.40156111111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31424337W082240562,SUSAEAENRT   KEFOW K70    W     N31424337W082240562                       W0067     NAR           KEFOW                    410352605,41040
KEGRA,35.11982777777778,-85.54741388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35071138W085325069,SUSAEAENRT   KEGRA K70    W     N35071138W085325069                       W0050     NAR           KEGRA                    410382605,41043
KEGTE,33.60018055555555,-86.69274166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33360065W086413387,SUSAP KBHMK7CKEGTE K70    W     N33360065W086413387                       W0041     NAR           KEGTE                    329482605,132952
KEKTE,33.997797222222225,-83.49782222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJCA,N33595207W083295216,SUSAP KJCAK7CKEKTE K70    W     N33595207W083295216                       W0062     NAR           KEKTE                    290132605,229016
KELCC,33.95259166666667,-87.13056666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33570933W087075004,SUSAEAENRT   KELCC K70    W     N33570933W087075004                       W0038     NAR           KELCC                    410462605,41051
KELLN,34.52589444444445,-82.17136666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34313322W082101692,SUSAEAENRT   KELLN K70    W   H N34313322W082101692                       W0071     NAR           KELLN                    410522504,41057
KELPY,35.421033333333334,-85.955325,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTHA,N35251572W085571917,SUSAP KTHAK7CKELPY K70    W     N35251572W085571917                       W0047     NAR           KELPY                    290842504,329086
KELRE,33.39405,-81.80879722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAGS,N33233858W081483167,SUSAP KAGSK7CKELRE K70    W     N33233858W081483167                       W0072     NAR           KELRE                    173402504,117344
KENSY,31.250980555555557,-85.36883333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDHN,N31150353W085220780,SUSAP KDHNK7CKENSY K70    R     N31150353W085220780                       W0047     NAR           KENSY                    715282605,171532
KENTT,32.61188055555556,-85.79925833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32364277W085475733,SUSAEAENRT   KENTT K70    C   L N32364277W085475733                       W0046     NAR           KENTT                    410982605,41103
KEPIA,32.84444722222222,-81.95253333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,2J5,N32504001W081570912,SUSAP 2J5 K7CKEPIA K70    W     N32504001W081570912                       W0071     NAR           KEPIA                    871262605,87131
KERLY,32.079633333333334,-82.36802777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32044668W082220490,SUSAEAENRT   KERLY K70    W   H N32044668W082220490                       W0067     NAR           KERLY                    411062504,41111
KEVON,34.589958333333335,-86.71238611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34352385W086424459,SUSAEAENRT   KEVON K70    R     N34352385W086424459                       W0041     NAR           KEVON-MIL                411372504,41142
KEYEY,34.36586666666667,-84.91651666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCZL,N34215712W084545946,SUSAP KCZLK7CKEYEY K70    W     N34215712W084545946                       W0053     NAR           KEYEY                    618462504,161850
KEYSE,35.60729166666667,-86.14720833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35362625W086084995,SUSAEAENRT   KEYSE K70    C   L N35362625W086084995                       W0046     NAR           KEYSE                    411582605,41163
KHANN,33.18367222222222,-87.1076611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEKY,N33110122W087062758,SUSAP KEKYK7CKHANN K70    C     N33110122W087062758                       W0037     NAR           KHANN                    820462504,182050
KHMYA,32.33565277777778,-87.04967777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N32200835W087025884,SUSAP KATLK7CKHMYA K70    W     N32200835W087025884                       W0037     NAR           KHMYA                    244092605,124413
KIBVE,31.317127777777777,-85.92489444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31190166W085552962,SUSAEAENRT   KIBVE K70    W     N31190166W085552962                       W0044     NAR           KIBVE-MIL                413182605,41323
KILEC,33.94951666666666,-86.13603611111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGAD,N33565826W086080973,SUSAP KGADK7CKILEC K70    W     N33565826W086080973                       W0045     NAR           KILEC                    971722605,197176
KIMGE,35.47972222222222,-83.97055555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35284700W083581400,SUSAEAENRT   KIMGE K70    W     N35284700W083581400                       W0061     NAR           KIMGE                    413662605,41371
KINYE,33.62788333333334,-81.7339361111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAIK,N33374038W081440217,SUSAP KAIKK7CKINYE K70    C     N33374038W081440217                       W0073     NAR           KINYE                    180052605,118009
KIOSK,33.581588888888895,-86.15351944444446,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33345372W086091267,SUSAEAENRT   KIOSK K70    W     N33345372W086091267                       W0044     NAR           KIOSK                    413922605,41397
KIRCH,35.45364722222222,-84.83318333333332,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35271313W084495946,SUSAEAENRT   KIRCH K70    C   L N35271313W084495946                       W0055     NAR           KIRCH                    413982605,41403
KISTN,33.739086111111114,-81.87116666666665,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33442071W081521620,SUSAEAENRT   KISTN K70    W     N33442071W081521620                       W0072     NAR           KISTN                    414132504,41418
KITHA,33.08148055555556,-81.30331388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAQX,N33045333W081181193,SUSAP KAQXK7CKITHA K70    W     N33045333W081181193                       W0075     NAR           KITHA                    224732605,122477
KITTZ,34.72475,-86.78,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34432910W086464800,SUSAEAENRT   KITTZ K70    R     N34432910W086464800                       W0041     NAR           KITTZ                    414222605,41427
KIVEC,31.66085,-82.62210833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHC,N31393906W082371959,SUSAP KBHCK7CKIVEC K70    W     N31393906W082371959                       W0065     NAR           KIVEC                    328462504,132850
KIWCO,33.981813888888894,-83.12077777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEBA,N33585453W083071480,SUSAP KEBAK7CKIWCO K70    W     N33585453W083071480                       W0064     NAR           KIWCO                    794772403,179481
KIYED,34.47795277777778,-82.94359166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,18A,N34284063W082563693,SUSAP 18A K7CKIYED K70    W     N34284063W082563693                       W0066     NAR           KIYED                    830982504,83103
KIYET,34.503933333333336,-86.93155277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,5M0,N34301416W086555359,SUSAP 5M0 K7CKIYET K70    W     N34301416W086555359                       W0040     NAR           KIYET                    969232605,96928
KJ06Q,31.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31000000W084000000,SUSAEAENRT   KJ06Q K70     V    N31000000W084000000                       W0056     NAR           KJ06Q                    414462605,41451
KJ09O,31.5,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31300000W086000000,SUSAEAENRT   KJ09O K70     W    N31300000W086000000                       W0043     NAR           KJ09O                    414502504,41455
KJ09Q,31.5,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31300000W084000000,SUSAEAENRT   KJ09Q K70     W    N31300000W084000000                       W0056     NAR           KJ09Q                    414512504,41456
KJ12S,32.0,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32000000W082000000,SUSAEAENRT   KJ12S K70     V    N32000000W082000000                       W0069     NAR           KJ12S                    414552504,41460
KLICK,32.56305555555555,-82.55040833333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32334700W082330147,SUSAEAENRT   KLICK K70    C   L N32334700W082330147                       W0067     NAR           KLICK                    415862605,41591
KM36O,36.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N36000000W086000000,SUSAEAENRT   KM36O K70     V    N36000000W086000000                       W0047     NAR           KM36O                    416382403,41643
KNINE,33.073036111111115,-82.35697222222221,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33042293W082212510,SUSAEAENRT   KNINE K70    C     N33042293W082212510                       W0068     NAR           KNINE                    416962403,41701
KNITS,35.68366111111111,-83.8996,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35410118W083535856,SUSAEAENRT   KNITS K70    C   L N35410118W083535856                       W0061     NAR           KNITS                    416972403,41702
KNOWW,34.63362222222222,-83.71451111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N34380104W083425224,SUSAP KATLK7CKNOWW K70    W     N34380104W083425224                       W0061     NAR           KNOWW                    244122403,124416
KNSAW,34.57137777777778,-87.09867222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34341696W087055522,SUSAEAENRT   KNSAW K70    W     N34341696W087055522                       W0039     NAR           KNSAW                    417142605,41719
KOBVE,33.770825,-83.40300555555557,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHN,N33461497W083241082,SUSAP KAHNK7CKOBVE K70    W     N33461497W083241082                       W0062     NAR           KOBVE                    176312403,117635
KOCEY,33.589000000000006,-85.68397777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33352040W085410232,SUSAEAENRT   KOCEY K70    W   L N33352040W085410232                       W0047     NAR           KOCEY                    417662504,41771
KODRE,32.83191666666667,-83.67186666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMAC,N32495490W083401872,SUSAP KMACK7CKODRE K70    W     N32495490W083401872                       W0060     NAR           KODRE                    480152605,248018
KOGPE,32.011338888888886,-82.92166944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMQW,N32004082W082551801,SUSAP KMQWK7CKOGPE K70    W     N32004082W082551801                       W0064     NAR           KOGPE                    631202605,263123
KOJAK,35.19329444444444,-86.24290555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTHA,N35113586W086143446,SUSAP KTHAK7CKOJAK K70    W     N35113586W086143446                       W0045     NAR           KOJAK                    290852605,329087
KOKRE,34.987741666666665,-82.32799166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGYH,N34591587W082194077,SUSAP KGYHK7CKOKRE K70    W     N34591587W082194077                       W0071     NAR           KOKRE                    068372605,206840
KOMBS,35.788580555555555,-85.51290277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35471889W085304645,SUSAEAENRT   KOMBS K70    W     N35471889W085304645                       W0051     NAR           KOMBS                    417952605,41800
KOMER,32.01412777777778,-85.404775,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32005086W085241719,SUSAEAENRT   KOMER K70    R   L N32005086W085241719                       W0048     NAR           KOMER                    417962605,41801
KORKE,35.12031666666667,-86.67819722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35071314W086404151,SUSAEAENRT   KORKE K70    W     N35071314W086404151                       W0042     NAR           KORKE                    418362605,41841
KORNR,32.81162777777777,-86.84651944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32484186W086504747,SUSAEAENRT   KORNR K70    C   L N32484186W086504747                       W0039     NAR           KORNR                    418382605,41843
KORVE,34.502655555555556,-81.59121388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEOE,N34300956W081352837,SUSAP KEOEK7CKORVE K70    W     N34300956W081352837                       W0075     NAR           KORVE                    836282605,183632
KOTEY,34.39451944444444,-84.33329444444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCNI,N34234027W084195986,SUSAP KCNIK7CKOTEY K70    W     N34234027W084195986                       W0057     NAR           KOTEY                    535452605,153549
KOZEY,32.57765833333334,-86.47264722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32343957W086282153,SUSAEAENRT   KOZEY K70    R     N32343957W086282153                       W0041     NAR           KOZEY-MIL                418732605,41878
KOZJE,33.65433888888889,-85.97915555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KASN,N33391562W085584496,SUSAP KASNK7CKOZJE K70    W     N33391562W085584496                       W0045     NAR           KOZJE                    238782504,123882
KRNKO,34.85331388888889,-82.90466666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34511193W082541680,SUSAEAENRT   KRNKO K70    W     N34511193W082541680                       W0067     NAR           KRNKO                    420492605,42054
KT12O,32.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32000000W086000000,SUSAEAENRT   KT12O K70     V    N32000000W086000000                       W0044     NAR           KT12O                    421412605,42146
KT12Q,32.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32000000W084000000,SUSAEAENRT   KT12Q K70     V    N32000000W084000000                       W0057     NAR           KT12Q                    421422605,42147
KT15O,32.5,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32300000W086000000,SUSAEAENRT   KT15O K70     W    N32300000W086000000                       W0044     NAR           KT15O                    421442605,42149
KT15Q,32.5,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32300000W084000000,SUSAEAENRT   KT15Q K70     W    N32300000W084000000                       W0057     NAR           KT15Q                    421452504,42150
KT15S,32.5,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32300000W082000000,SUSAEAENRT   KT15S K70     W    N32300000W082000000                       W0070     NAR           KT15S                    421462605,42151
KT18O,33.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33000000W086000000,SUSAEAENRT   KT18O K70     V    N33000000W086000000                       W0045     NAR           KT18O                    421472605,42152
KT18Q,33.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33000000W084000000,SUSAEAENRT   KT18Q K70     V    N33000000W084000000                       W0058     NAR           KT18Q                    421482605,42153
KT18S,33.0,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33000000W082000000,SUSAEAENRT   KT18S K70     V    N33000000W082000000                       W0071     NAR           KT18S                    421492605,42154
KT21O,33.5,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33300000W086000000,SUSAEAENRT   KT21O K70     W    N33300000W086000000                       W0045     NAR           KT21O                    421502605,42155
KT21S,33.5,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33300000W082000000,SUSAEAENRT   KT21S K70     W    N33300000W082000000                       W0071     NAR           KT21S                    421522504,42157
KT24O,34.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34000000W086000000,SUSAEAENRT   KT24O K70     V    N34000000W086000000                       W0046     NAR           KT24O                    421532605,42158
KT24S,34.0,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34000000W082000000,SUSAEAENRT   KT24S K70     V    N34000000W082000000                       W0072     NAR           KT24S                    421552605,42160
KT27O,34.5,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34300000W086000000,SUSAEAENRT   KT27O K70     W    N34300000W086000000                       W0046     NAR           KT27O                    421562605,42161
KT27Q,34.5,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34300000W084000000,SUSAEAENRT   KT27Q K70     W    N34300000W084000000                       W0059     NAR           KT27Q                    421572403,42162
KT27S,34.5,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34300000W082000000,SUSAEAENRT   KT27S K70     W    N34300000W082000000                       W0072     NAR           KT27S                    421582403,42163
KT30O,35.0,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35000000W086000000,SUSAEAENRT   KT30O K70     V    N35000000W086000000                       W0046     NAR           KT30O                    421592403,42164
KT30Q,35.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35000000W084000000,SUSAEAENRT   KT30Q K70     V    N35000000W084000000                       W0060     NAR           KT30Q                    421602605,42165
KT30S,35.0,-82.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35000000W082000000,SUSAEAENRT   KT30S K70     V    N35000000W082000000                       W0073     NAR           KT30S                    421612605,42166
KT33O,35.5,-86.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35300000W086000000,SUSAEAENRT   KT33O K70     W    N35300000W086000000                       W0047     NAR           KT33O                    421622605,42167
KT33Q,35.5,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35300000W084000000,SUSAEAENRT   KT33Q K70     W    N35300000W084000000                       W0060     NAR           KT33Q                    421632403,42168
KT36Q,36.0,-84.0,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N36000000W084000000,SUSAEAENRT   KT36Q K70     V    N36000000W084000000                       W0061     NAR           KT36Q                    421662605,42171
KUBCE,31.231038888888886,-84.12755833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCXU,N31135174W084073921,SUSAP KCXUK7CKUBCE K70    W     N31135174W084073921                       W0055     NAR           KUBCE                    614322605,161436
KUCEG,33.023580555555554,-85.96854722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALX,N33012489W085580677,SUSAP KALXK7CKUCEG K70    W     N33012489W085580677                       W0045     NAR           KUCEG                    196452605,119649
KUCEN,36.01088055555555,-85.75964444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,0A3,N36003917W085453472,SUSAP 0A3 K7CKUCEN K70    W     N36003917W085453472                       W0049     NAR           KUCEN                    803142504,80319
KUCPE,34.55871388888889,-86.56341944444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDQ,N34333137W086334831,SUSAP KMDQK7CKUCPE K70    W     N34333137W086334831                       W0042     NAR           KUCPE                    519642504,251967
KUKRE,34.26058888888889,-83.59203611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJCA,N34153812W083353133,SUSAP KJCAK7CKUKRE K70    W     N34153812W083353133                       W0062     NAR           KUKRE                    290142605,229017
KUPPP,34.284863888888886,-82.40461388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCLT,N34170551W082241661,SUSAP KCLTK7CKUPPP K70    W     N34170551W082241661                       W0069     NAR           KUPPP                    513342403,151338
KUSKE,31.701575,-82.4468138888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHC,N31420567W082264853,SUSAP KBHCK7CKUSKE K70    W     N31420567W082264853                       W0066     NAR           KUSKE                    328472504,132851
KUTEE,31.02821111111111,-85.1857,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMAI,N31014156W085110852,SUSAP KMAIK7CKUTEE K70    W     N31014156W085110852                       W0048     NAR           KUTEE                    482522605,248255
KUTVE,31.86695,-84.45130277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31520102W084270469,SUSAEAENRT   KUTVE K70    C   L N31520102W084270469                       W0054     NAR           KUTVE                    424332605,42438
KUXYI,35.37178611111111,-86.48792777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35221843W086291654,SUSAEAENRT   KUXYI K70    C   L N35221843W086291654                       W0044     NAR           KUXYI                    424422605,42447
KUYES,35.22222777777778,-83.41885277777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1A5,N35132002W083250787,SUSAP 1A5 K7CKUYES K70    W     N35132002W083250787                       W0064     NAR           KUYES                    833792605,83384
KUYET,33.889627777777775,-81.50560833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAIK,N33532266W081302019,SUSAP KAIKK7CKUYET K70    W     N33532266W081302019                       W0075     NAR           KUYET                    180062605,118010
KYLEE,33.1614,-86.36603333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33094104W086215772,SUSAEAENRT   KYLEE K70    C   L N33094104W086215772                       W0042     NAR           KYLEE                    425032504,42508
LACPI,34.899994444444445,-86.55671388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDQ,N34535998W086332417,SUSAP KMDQK7CLACPI K70    C     N34535998W086332417                       W0043     NAR           LACPI                    519652605,251968
LAGGR,33.74820277777778,-83.14340833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N33445353W083083627,SUSAP KATLK7CLAGGR K70    W     N33445353W083083627                       W0064     NAR           LAGGR                    244162504,124420
LAGME,34.31668333333334,-83.7859111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGVL,N34190006W083470928,SUSAP KGVLK7CLAGME K70    W     N34190006W083470928                       W0061     NAR           LAGME                    057952605,205798
LAIRI,31.963405555555553,-82.55201111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31574826W082330724,SUSAEAENRT   LAIRI K70    W     N31574826W082330724                       W0066     NAR           LAIRI                    425552605,42560
LALLS,35.74391111111111,-85.58874722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35443808W085351949,SUSAEAENRT   LALLS K70    W     N35443808W085351949                       W0050     NAR           LALLS                    425762605,42581
LANER,34.48406666666667,-87.36296666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34290264W087214668,SUSAEAENRT   LANER K70    W   L N34290264W087214668                       W0037     NAR           LANER                    426052605,42610
LANGA,32.92615833333333,-84.94972222222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32553417W084565900,SUSAEAENRT   LANGA K70    C   L N32553417W084565900                       W0052     NAR           LANGA                    426072605,42612
LAOMI,35.498219444444445,-84.54456111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35295359W084324042,SUSAEAENRT   LAOMI K70    W     N35295359W084324042                       W0057     NAR           LAOMI                    426262605,42631
LAPTE,32.308791666666664,-83.0987,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEZM,N32183165W083055532,SUSAP KEZMK7CLAPTE K70    W     N32183165W083055532                       W0063     NAR           LAPTE                    871772605,187181
LARZZ,32.37974166666667,-82.97810277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N32224707W082584117,SUSAP KATLK7CLARZZ K70    W     N32224707W082584117                       W0064     NAR           LARZZ                    244182605,124422
LASHE,33.56066388888889,-81.76869166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33333839W081460729,SUSAEAENRT   LASHE K70    R   L N33333839W081460729                       W0073     NAR           LASHE                    426642605,42669
LAUNS,35.72181666666667,-85.38596944444446,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35431854W085230949,SUSAEAENRT   LAUNS K70    C   L N35431854W085230949                       W0051     NAR           LAUNS                    426922403,42697
LAXHE,33.150613888888884,-83.12045555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMLJ,N33090221W083071364,SUSAP KMLJK7CLAXHE K70    W     N33090221W083071364                       W0064     NAR           LAXHE                    607262605,260729
LAYIN,33.59399722222223,-85.54745555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N33353839W085325084,SUSAEAENRT   LAYIN K70    W   B N33353839W085325084                       W0048     NAR           LAYIN                    427182504,42723
LAYUH,33.306380555555556,-82.87651666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N33182297W082523546,SUSAP KATLK7CLAYUH K70    W     N33182297W082523546                       W0065     NAR           LAYUH                    244192504,124423
LEACH,34.40116111111111,-86.8955138888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34240418W086534385,SUSAEAENRT   LEACH K70    W   L N34240418W086534385                       W0040     NAR           LEACH                    427922605,42797
LEAVI,35.01713888888889,-82.31315555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N35010170W082184736,SUSAP KATLK7CLEAVI K70    W     N35010170W082184736                       W0071     NAR           LEAVI                    244212605,124425
LEBBY,30.97377222222222,-84.34345277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N30582558W084203643,SUSAEAENRT   LEBBY K70    R   L N30582558W084203643                       W0054     NAR           LEBBY                    428062605,42811
LEDAS,34.02925833333333,-81.52929722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N34014533W081314547,SUSAEAENRT   LEDAS K70    C   L N34014533W081314547                       W0075     NAR           LEDAS                    428202605,42825
LEDRR,35.11488611111111,-85.07981666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N35065359W085044734,SUSAP KATLK7CLEDRR K70    W     N35065359W085044734                       W0053     NAR           LEDRR                    244222605,124426
LEEPH,31.18523888888889,-85.71453055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31110686W085425231,SUSAEAENRT   LEEPH K70    W     N31110686W085425231                       W0045     NAR           LEEPH-MIL                428412605,42846
LELNE,33.505919444444444,-86.8562861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBHM,N33302131W086512263,SUSAP KBHMK7CLELNE K70    W     N33302131W086512263                       W0039     NAR           LELNE                    329492504,132953
LEMHI,35.93671666666666,-83.95571111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35561218W083572056,SUSAEAENRT   LEMHI K70    W     N35561218W083572056                       W0061     NAR           LEMHI                    428802504,42885
LEMKE,34.36009722222222,-85.17003333333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATL,N34213635W085101212,SUSAP KATLK7CLEMKE K70    W     N34213635W085101212                       W0051     NAR           LEMKE                    244232403,124427
LENIE,31.566111111111113,-83.84722222222221,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N31335800W083505000,SUSAEAENRT   LENIE K70    W     N31335800W083505000                       W0057     NAR           LENIE                    428952504,42900
LENPY,35.027816666666666,-83.21261944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N35014014W083124543,SUSAEAENRT   LENPY K70    W     N35014014W083124543                       W0065     NAR           LENPY                    429022504,42907
LENSE,35.15931944444444,-85.4069138888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBNA,N35093355W085242489,SUSAP KBNAK7CLENSE K70    W     N35093355W085242489                       W0051     NAR           LENSE                    369002605,136904
LEORR,34.97212777777778,-81.89568055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPA,N34581966W081534445,SUSAP KSPAK7CLEORR K70    W     N34581966W081534445                       W0073     NAR           LEORR                    212572403,321259
LETBE,34.51128888888889,-85.36605555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,9A5,N34304064W085215780,SUSAP 9A5 K7CLETBE K70    W     N34304064W085215780                       W0050     NAR           LETBE                    042532504,104257
LETIC,32.45098611111111,-83.43015555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N32270355W083254856,SUSAEAENRT   LETIC K70    W     N32270355W083254856                       W0061     NAR           LETIC-MIL                429382605,42943
LEYLI,34.557919444444444,-84.96513055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCZL,N34332851W084575447,SUSAP KCZLK7CLEYLI K70    W     N34332851W084575447                       W0053     NAR           LEYLI                    618472605,161851
