ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
LAPME,42.3384,-89.51723611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42201824W089310205,SUSAEAENRT   LAPME K50    W     N42201824W089310205                       W0028     NAR           LAPME                    426342403,42639
LARCH,41.43333055555555,-84.61955833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,0G6,N41255999W084371041,SUSAP 0G6 K5CLARCH K50    W     N41255999W084371041                       W0063     NAR           LARCH                    808602304,80865
LARTE,40.89391388888889,-88.89893333333335,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPNT,N40533809W088535616,SUSAP KPNTK5CLARTE K50    W     N40533809W088535616                       W0031     NAR           LARTE                    913022403,291305
LARVA,42.88226944444445,-90.55165555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42525617W090330596,SUSAEAENRT   LARVA K50    C   H N42525617W090330596                       W0021     NAR           LARVA                    426582605,42663
LASEA,41.96880277777778,-86.32682777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBN,N41580769W086193658,SUSAP KSBNK5CLASEA K50    W     N41580769W086193658                       W0051     NAR           LASEA                    093772201,309379
LASKK,40.01219722222222,-89.26840277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40004391W089160625,SUSAEAENRT   LASKK K50    C   L N40004391W089160625                       W0028     NAR           LASKK                    426672605,42672
LATCI,42.30876388888888,-90.71191944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDBQ,N42183155W090424291,SUSAP KDBQK3CLATCI K30    W     N42183155W090424291                       W0019     NAR           LATCI                    644432504,164447
LATES,40.65207222222222,-85.51978055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40390746W085311121,SUSAEAENRT   LATES K50    C   L N40390746W085311121                       W0056     NAR           LATES                    426742605,42679
LATHA,39.78219166666666,-89.20923333333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39465589W089123324,SUSAEAENRT   LATHA K50    C   L N39465589W089123324                       W0028     NAR           LATHA                    426762504,42681
LATTE,39.83871111111112,-86.12741388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39501936W086073869,SUSAEAENRT   LATTE K50    R     N39501936W086073869                       W0050     NAR           LATTE                    426862304,42691
LAUDE,43.93213055555555,-88.55875,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43555567W088333150,SUSAEAENRT   LAUDE K50    R     N43555567W088333150                       W0037     NAR           LAUDE                    426892403,42694
LAWNS,41.219483333333336,-85.09674444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41131014W085054828,SUSAP KGWBK5CLAWNS K50    R     N41131014W085054828                       W0059     NAR           LAWNS                    060102201,206013
LAXYN,42.79958055555555,-89.12381944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42475849W089072575,SUSAEAENRT   LAXYN K50    W     N42475849W089072575                       W0031     NAR           LAXYN                    427122401,42717
LAYDA,40.85118055555556,-85.39808888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHHG,N40510425W085235312,SUSAP KHHGK5CLAYDA K50    W     N40510425W085235312                       W0057     NAR           LAYDA                    096152403,209618
LAYNA,40.45243055555556,-86.68050833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1I9,N40270875W086404983,SUSAP 1I9 K5CLAYNA K50    W     N40270875W086404983                       W0047     NAR           LAYNA                    843392403,84344
LCOLN,40.29376388888889,-87.55704444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40173755W087332536,SUSAEAENRT   LCOLN K50    W   B N40173755W087332536                       W0041     NAR           LCOLN                    427872605,42792
LEARS,41.281819444444444,-88.93005277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41165455W088554819,SUSAEAENRT   LEARS K50    W     N41165455W088554819                       W0031     NAR           LEARS                    428012304,42806
LEECO,41.387502777777776,-89.53169722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41231501W089315411,SUSAEAENRT   LEECO K50    W     N41231501W089315411                       W0027     NAR           LEECO                    428312403,42836
LEECS,41.741505555555555,-89.542075,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41442942W089323147,SUSAEAENRT   LEECS K50    C   L N41442942W089323147                       W0027     NAR           LEECS                    428322403,42837
LEEDR,42.79653611111111,-88.53213055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42474753W088315567,SUSAEAENRT   LEEDR K50    W     N42474753W088315567                       W0036     NAR           LEEDR                    428352403,42840
LEEVN,43.93261944444444,-90.14458611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43555743W090084051,SUSAEAENRT   LEEVN K50    R     N43555743W090084051                       W0025     NAR           LEEVN-MIL                428462605,42851
LEKPE,42.753880555555554,-84.63579722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAN,N42451397W084380887,SUSAP KLANK5CLEKPE K50    W     N42451397W084380887                       W0065     NAR           LEKPE                    334022304,233405
LEKRE,39.94806944444444,-86.1555388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39565305W086091994,SUSAEAENRT   LEKRE K50    W     N39565305W086091994                       W0050     NAR           LEKRE                    428722304,42877
LENAS,42.29068611111111,-89.73745,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42172647W089441482,SUSAEAENRT   LENAS K50    C   L N42172647W089441482                       W0026     NAR           LENAS                    428872403,42892
LENRE,43.344300000000004,-90.06160833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43203948W090034179,SUSAEAENRT   LENRE K50    R     N43203948W090034179                       W0025     NAR           LENRE                    429042605,42909
LENTT,40.735594444444445,-86.055125,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40440814W086031845,SUSAEAENRT   LENTT K50    R     N40440814W086031845                       W0052     NAR           LENTT-MIL                429052403,42910
LEONS,40.01432222222222,-87.52980555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDNV,N40005156W087314730,SUSAP KDNVK5CLEONS K50    W     N40005156W087314730                       W0041     NAR           LEONS                    730882605,173092
LEROY,42.23835555555556,-85.3417361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42141808W085203025,SUSAEAENRT   LEROY K50    W     N42141808W085203025                       W0059     NAR           LEROY                    429262304,42931
LESSY,42.437016666666665,-84.550825,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42261326W084330297,SUSAEAENRT   LESSY K50    C   L N42261326W084330297                       W0065     NAR           LESSY                    429332201,42938
LETCA,41.316177777777774,-91.25417222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMUT,N41185824W091151502,SUSAP KMUTK3CLETCA K30    W     N41185824W091151502                       W0014     NAR           LETCA                    669222403,266925
LEVMY,43.319636111111116,-90.55953055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43191069W090333431,SUSAEAENRT   LEVMY K50    W     N43191069W090333431                       W0021     NAR           LEVMY                    429542505,42959
LEVVI,40.29041111111111,-88.38947222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTIP,N40172548W088232210,SUSAP KTIPK5CLEVVI K50    W     N40172548W088232210                       W0035     NAR           LEVVI                    293802605,329382
LEWKO,43.89112222222222,-88.23672222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43532804W088141220,SUSAEAENRT   LEWKO K50    C   L N43532804W088141220                       W0039     NAR           LEWKO                    429612201,42966
LEYIP,43.38531666666667,-90.80186666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43230714W090480672,SUSAEAENRT   LEYIP K50    W     N43230714W090480672                       W0019     NAR           LEYIP                    429712505,42976
LFAST,41.09252777777778,-86.73465277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRWN,N41053310W086440475,SUSAP KRWNK5CLFAST K50    W     N41053310W086440475                       W0047     NAR           LFAST                    063582304,306360
LHALL,44.298627777777774,-89.67198055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KISW,N44175506W089401913,SUSAP KISWK5CLHALL K50    W     N44175506W089401913                       W0029     NAR           LHALL                    264882403,226491
LIAMS,41.919127777777774,-89.61006388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41550886W089363623,SUSAEAENRT   LIAMS K50    W     N41550886W089363623                       W0027     NAR           LIAMS                    429862504,42991
LIBYO,41.92440833333333,-89.75625277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41552787W089452251,SUSAEAENRT   LIBYO K50    W     N41552787W089452251                       W0026     NAR           LIBYO                    429962605,43001
LICBI,41.5857,-90.60844166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDVN,N41350852W090363039,SUSAP KDVNK3CLICBI K30    W     N41350852W090363039                       W0019     NAR           LICBI                    776172403,177621
LICOL,39.91073333333333,-89.60121944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPI,N39543864W089360439,SUSAP KSPIK5CLICOL K50    R     N39543864W089360439                       W0025     NAR           LICOL                    216942510,321696
LIIME,42.88381944444444,-87.75966666666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42530175W087453480,SUSAEAENRT   LIIME K50    R   L N42530175W087453480                       W0042     NAR           LIIME                    430112403,43016
LILRE,40.92464444444444,-85.11209444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFWA,N40552872W085064354,SUSAP KFWAK5CLILRE K50    R     N40552872W085064354                       W0059     NAR           LILRE                    954372403,195441
LIMME,44.10469444444445,-88.754725,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44061690W088451701,SUSAEAENRT   LIMME K50    C     N44061690W088451701                       W0036     NAR           LIMME                    430362605,43041
LINGS,41.85295,-85.88513611111112,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41511062W085530649,SUSAEAENRT   LINGS K50    W     N41511062W085530649                       W0055     NAR           LINGS                    430522605,43057
LINPE,39.91697222222222,-89.22888611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDEC,N39550110W089134399,SUSAP KDECK5CLINPE K50    W     N39550110W089134399                       W0028     NAR           LINPE                    656352504,165639
LIPIC,40.490925000000004,-88.61037222222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBMI,N40292733W088363734,SUSAP KBMIK5CLIPIC K50    W     N40292733W088363734                       W0033     NAR           LIPIC                    364992403,136503
LIRIC,42.531613888888884,-87.69881388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUGN,N42315381W087415573,SUSAP KUGNK5CLIRIC K50    W     N42315381W087415573                       W0042     NAR           LIRIC                    371132403,337115
LISBO,41.90561388888889,-91.36063055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41542021W091213827,SUSAEAENRT   LISBO K30    R     N41542021W091213827                       W0014     NAR           LISBO                    430772605,43082
LIVDE,40.60293611111111,-89.43005277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40361057W089254819,SUSAEAENRT   LIVDE K50    R     N40361057W089254819                       W0027     NAR           LIVDE-MIL                430952413,43100
LIVTE,42.32256666666667,-86.29269722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLWA,N42192124W086173371,SUSAP KLWAK5CLIVTE K50    W     N42192124W086173371                       W0052     NAR           LIVTE                    466222304,246625
LKOSH,42.854147222222224,-88.88738055555557,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42511493W088531457,SUSAEAENRT   LKOSH K50    W   L N42511493W088531457                       W0033     NAR           LKOSH                    431122304,43117
LLARY,39.87473888888889,-86.08118333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39522906W086045226,SUSAP KINDK5CLLARY K50    C     N39522906W086045226                       W0051     NAR           LLARY                    243042605,224307
LLTCH,42.06227222222222,-84.765475,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42034418W084455571,SUSAEAENRT   LLTCH K50    W     N42034418W084455571                       W0063     NAR           LLTCH                    431772510,43182
LLVSS,40.86888888888889,-89.755,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMDW,N40520800W089451800,SUSAP KMDWK5CLLVSS K50    W     N40520800W089451800                       W0025     NAR           LLVSS                    522202504,252223
LMMBO,44.536119444444445,-88.00835277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGRB,N44321003W088003007,SUSAP KGRBK5CLMMBO K50    W     N44321003W088003007                       W0042     NAR           LMMBO                    037032304,203706
LNDEN,42.18526111111111,-84.70299166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJXN,N42110694W084421077,SUSAP KJXNK5CLNDEN K50    W     N42110694W084421077                       W0063     NAR           LNDEN                    322112008,232214
LOADI,43.34167777777778,-89.55061944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43203004W089330223,SUSAEAENRT   LOADI K50    R     N43203004W089330223                       W0029     NAR           LOADI                    431982605,43203
LOAFR,42.89703055555555,-89.45580555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42534931W089272090,SUSAEAENRT   LOAFR K50    W     N42534931W089272090                       W0029     NAR           LOAFR                    432002403,43205
LOCMI,43.254155555555556,-88.28945555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KETB,N43151496W088172204,SUSAP KETBK5CLOCMI K50    W     N43151496W088172204                       W0038     NAR           LOCMI                    848112304,184815
LODGE,40.14326666666667,-88.52627777777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40083576W088313460,SUSAEAENRT   LODGE K50    C   L N40083576W088313460                       W0033     NAR           LODGE                    432262403,43231
LODPE,39.50142777777778,-87.93365277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1H8,N39300514W087560115,SUSAP 1H8 K5CLODPE K50    W     N39300514W087560115                       W0037     NAR           LODPE                    842892403,84294
LOGAN,40.666938888888886,-86.12827499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40400098W086074179,SUSAEAENRT   LOGAN K50    R     N40400098W086074179                       W0051     NAR           LOGAN-MIL                432352304,43240
LOGGR,42.144325,-86.11150555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42083957W086064142,SUSAEAENRT   LOGGR K50    W     N42083957W086064142                       W0053     NAR           LOGGR                    432402304,43245
LOGOS,40.69593888888888,-90.17444444444445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40414538W090102800,SUSAEAENRT   LOGOS K50    C   L N40414538W090102800                       W0022     NAR           LOGOS                    432442605,43249
LOLIY,40.044641666666664,-88.26845555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCMI,N40024071W088160644,SUSAP KCMIK5CLOLIY K50    R     N40024071W088160644                       W0035     NAR           LOLIY                    530842403,153088
LOPIC,42.894625,-85.85645555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBIV,N42534065W085512324,SUSAP KBIVK5CLOPIC K50    W     N42534065W085512324                       W0056     NAR           LOPIC                    338802304,133884
LOPIY,40.349761111111114,-89.86184444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCTK,N40205914W089514264,SUSAP KCTKK5CLOPIY K50    W     N40205914W089514264                       W0024     NAR           LOPIY                    578892605,157893
LOTTE,41.935525,-90.55688611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41560789W090332479,SUSAEAENRT   LOTTE K30    C   L N41560789W090332479                       W0020     NAR           LOTTE                    433272605,43332
LOTTO,40.300327777777774,-89.74041944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40180118W089442551,SUSAEAENRT   LOTTO K50    C   L N40180118W089442551                       W0025     NAR           LOTTO                    433282605,43333
LOUNG,41.86837222222222,-91.37464166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C17,N41520614W091222871,SUSAP C17 K3CLOUNG K30    W     N41520614W091222871                       W0014     NAR           LOUNG                    057302605,105734
LOVNS,39.90258333333333,-85.97112222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KIND,N39540930W085581604,SUSAP KINDK5CLOVNS K50    W     N39540930W085581604                       W0052     NAR           LOVNS                    243052605,224308
LOWTO,41.01456388888889,-85.93360833333334,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRCR,N41005243W085560099,SUSAP KRCRK5CLOWTO K50    W     N41005243W085560099                       W0053     NAR           LOWTO                    986142304,298617
LOYIT,44.17243611111111,-89.50836944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y50,N44102077W089303013,SUSAP Y50 K5CLOYIT K50    W     N44102077W089303013                       W0030     NAR           LOYIT                    570512403,357053
LOYRI,42.864361111111116,-88.65348055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,57C,N42515170W088391253,SUSAP 57C K5CLOYRI K50    W     N42515170W088391253                       W0035     NAR           LOYRI                    958032403,95808
LTOUR,42.849358333333335,-84.91830555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42505769W084550590,SUSAP KORDK5CLTOUR K50    W     N42505769W084550590                       W0063     NAR           LTOUR                    775702304,277573
LUANN,42.5256,-89.45751666666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42313216W089272706,SUSAEAENRT   LUANN K50    W     N42313216W089272706                       W0029     NAR           LUANN                    433782605,43383
LUBEQ,43.963747222222224,-86.39549166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43574949W086234377,SUSAEAENRT   LUBEQ K50    W     N43574949W086234377                       W0054     NAR           LUBEQ                    433822605,43387
LUCAC,43.5355,-90.8757,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43320780W090523252,SUSAEAENRT   LUCAC K50    W     N43320780W090523252                       W0019     NAR           LUCAC                    433842605,43389
LUCIP,42.72216944444445,-88.4273,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBUU,N42431981W088253828,SUSAP KBUUK5CLUCIP K50    W     N42431981W088253828                       W0037     NAR           LUCIP                    417672605,141771
LUDJU,39.448902777777775,-87.85005555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,1H8,N39265605W087510020,SUSAP 1H8 K5CLUDJU K50    W     N39265605W087510020                       W0038     NAR           LUDJU                    842902605,84295
LUDLO,40.38812222222222,-88.204025,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40231724W088121449,SUSAEAENRT   LUDLO K50    R   L N40231724W088121449                       W0036     NAR           LUDLO                    434062504,43411
LUERS,41.044469444444445,-85.12054166666665,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFWA,N41024009W085071395,SUSAP KFWAK5CLUERS K50    R     N41024009W085071395                       W0059     NAR           LUERS                    954382605,195442
LUJOJ,43.06908333333334,-84.82311666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y70,N43040870W084492322,SUSAP Y70 K5CLUJOJ K50    W     N43040870W084492322                       W0064     NAR           LUJOJ                    572052201,357207
LUKOW,41.018325,-87.90439722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41010597W087541583,SUSAEAENRT   LUKOW K50    R     N41010597W087541583                       W0039     NAR           LUKOW                    434282605,43433
LUNDN,42.30041388888888,-89.47702222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFEP,N42180149W089283728,SUSAP KFEPK5CLUNDN K50    C     N42180149W089283728                       W0028     NAR           LUNDN                    885662403,188570
LUNEY,39.97094444444445,-87.69373333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39581540W087413744,SUSAEAENRT   LUNEY K50    C   L N39581540W087413744                       W0039     NAR           LUNEY                    434452403,43450
LUNGS,43.04546111111111,-88.94857222222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43024366W088565486,SUSAEAENRT   LUNGS K50    W   L N43024366W088565486                       W0033     NAR           LUNGS                    434462403,43451
LUPXA,42.077786111111116,-85.33871388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHAI,N42044003W085201937,SUSAP KHAIK5CLUPXA K50    W     N42044003W085201937                       W0059     NAR           LUPXA                    077832601,207786
LUSLY,39.696752777777775,-88.58185555555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39414831W088345468,SUSAEAENRT   LUSLY K50    C   L N39414831W088345468                       W0033     NAR           LUSLY                    434662605,43471
LUUUK,42.98233888888889,-89.32789166666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRFD,N42585642W089194041,SUSAP KRFDK5CLUUUK K50    W     N42585642W089194041                       W0030     NAR           LUUUK                    001362403,300138
LUYIL,40.78148888888889,-90.06822777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCTK,N40465336W090040562,SUSAP KCTKK5CLUYIL K50    W     N40465336W090040562                       W0023     NAR           LUYIL                    578902605,157894
LUYRI,42.750638888888886,-84.72154722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFPK,N42450230W084431757,SUSAP KFPKK5CLUYRI K50    W     N42450230W084431757                       W0064     NAR           LUYRI                    931962102,193200
LYKES,41.09140555555556,-86.38302777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRWN,N41052906W086225890,SUSAP KRWNK5CLYKES K50    W     N41052906W086225890                       W0050     NAR           LYKES                    063592403,306361
LYNNI,42.83460277777778,-87.58144444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KORD,N42500457W087345320,SUSAP KORDK5CLYNNI K50    W     N42500457W087345320                       W0043     NAR           LYNNI                    775712304,277574
LYSEN,42.32203888888889,-89.6019361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42191934W089360697,SUSAEAENRT   LYSEN K50    W   L N42191934W089360697                       W0027     NAR           LYSEN                    435212403,43526
LYSTR,43.15161388888889,-87.02805833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43090581W087014101,SUSAEAENRT   LYSTR K50    W     N43090581W087014101                       W0048     NAR           LYSTR                    435232403,43528
LYTMY,43.31368888888888,-87.78412777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43184928W087470286,SUSAEAENRT   LYTMY K50    W     N43184928W087470286                       W0042     NAR           LYTMY                    435252306,43530
MABHA,41.29960277777778,-85.06615833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGWB,N41175857W085035817,SUSAP KGWBK5CMABHA K50    R     N41175857W085035817                       W0060     NAR           MABHA                    060112605,206014
MABNE,40.14201388888889,-88.20156666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C16,N40083125W088120564,SUSAP C16 K5CMABNE K50    R     N40083125W088120564                       W0036     NAR           MABNE                    057122605,105716
MACES,40.003680555555555,-86.72295,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40001325W086432262,SUSAEAENRT   MACES K50    C   H N40001325W086432262                       W0046     NAR           MACES                    435772403,43582
MACIN,40.54093333333333,-89.45941111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40322736W089273388,SUSAEAENRT   MACIN K50    R   L N40322736W089273388                       W0027     NAR           MACIN                    435892605,43594
MACNE,40.85457777777778,-86.25096111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N40511648W086150346,SUSAEAENRT   MACNE K50    W     N40511648W086150346                       W0051     NAR           MACNE                    436012605,43606
MADDY,42.49503333333333,-89.77934722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42294212W089464565,SUSAEAENRT   MADDY K50    C   L N42294212W089464565                       W0026     NAR           MADDY                    436252403,43630
MADEZ,43.10559166666667,-89.18845277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,87Y,N43062013W089111843,SUSAP 87Y K5CMADEZ K50    W     N43062013W089111843                       W0031     NAR           MADEZ(CNF)               022792304,102283
MADHI,43.184641666666664,-89.30056666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMSN,N43110471W089180204,SUSAP KMSNK5CMADHI K50    R     N43110471W089180204                       W0031     NAR           MADHI                    639812605,263984
MADII,42.301,-88.3138,MANUAL_WAYPOINT,MANUAL,MANUAL,MANUAL,MANUAL,MANUAL,,,-1
MAFDE,41.448297222222216,-85.93859166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C03,N41265387W085561893,SUSAP C03 K5CMAFDE K50    W     N41265387W085561893                       W0054     NAR           MAFDE                    055782605,105582
MAFFY,40.42001666666666,-86.94,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLAF,N40251206W086562400,SUSAP KLAFK5CMAFFY K50    R     N40251206W086562400                       W0045     NAR           MAFFY                    330692403,233072
MAFIR,41.836525,-89.44761666666668,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41501149W089265142,SUSAEAENRT   MAFIR K50    W     N41501149W089265142                       W0028     NAR           MAFIR(CNF)               436642403,43669
MAFIW,43.04709166666667,-88.24041666666666,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUES,N43024953W088142550,SUSAP KUESK5CMAFIW K50    R     N43024953W088142550                       W0038     NAR           MAFIW                    370012304,337003
MAFOR,41.370525,-89.46968333333334,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41221389W089281086,SUSAEAENRT   MAFOR K50    W     N41221389W089281086                       W0028     NAR           MAFOR                    436702605,43675
MAGIY,42.709588888888895,-89.03326388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42423452W089015975,SUSAEAENRT   MAGIY K50    W     N42423452W089015975                       W0032     NAR           MAGIY                    436902403,43695
MAHET,40.571133333333336,-90.07011388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCTK,N40341608W090041241,SUSAP KCTKK5CMAHET K50    R     N40341608W090041241                       W0022     NAR           MAHET                    578912506,157895
MAHEY,39.63195,-86.81005,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N39375502W086483618,SUSAEAENRT   MAHEY K50    W     N39375502W086483618                       W0045     NAR           MAHEY(CNF)               437172403,43722
MAHPU,43.28339166666667,-90.29775277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,93C,N43170021W090175191,SUSAP 93C K5CMAHPU K50    W     N43170021W090175191                       W0023     NAR           MAHPU                    037192403,103723
MAHUG,41.14010277777778,-90.67902222222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,C66,N41082437W090404448,SUSAP C66 K5CMAHUG K50    W     N41082437W090404448                       W0018     NAR           MAHUG                    061462403,106150
MAHWY,42.529358333333334,-85.807175,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42314569W085482583,SUSAEAENRT   MAHWY K50    W     N42314569W085482583                       W0056     NAR           MAHWY(CNF)               437372304,43742
MAKKI,41.44451944444444,-85.55656388888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N41264027W085332363,SUSAEAENRT   MAKKI K50    W     N41264027W085332363                       W0056     NAR           MAKKI                    437912510,43796
MAKPC,43.35406944444445,-88.65990277777779,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHXF,N43211465W088393565,SUSAP KHXFK5CMAKPC K50    W     N43211465W088393565                       W0036     NAR           MAKPC                    175572605,217560
MAKTR,42.80046944444444,-88.37566388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,57C,N42480169W088223239,SUSAP 57C K5CMAKTR K50    R     N42480169W088223239                       W0037     NAR           MAKTR                    958042403,95809
