ident,lat,lon,waypoint_class,area_code,record_type,section_code,subsection_code,airport_or_enroute,coord_raw,raw_record,line_number
COMRR,43.260955555555554,-90.33033888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43153944W090194922,SUSAEAENRT   COMRR K50    W     N43153944W090194922                       W0023     NAR           COMRR                    318302605,31835
COMUL,45.52319166666667,-91.03090277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRCX,N45312349W091015125,SUSAP KRCXK5CCOMUL K50    W     N45312349W091015125                       W0019     NAR           COMUL                    986802304,298683
CONIG,45.68731111111111,-91.8623861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSSQ,N45411432W091514459,SUSAP KSSQK5CCONIG K50    W     N45411432W091514459                       W0013     NAR           CONIG                    229292403,322931
CORDY,44.12371666666667,-92.82978055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44072538W092494721,SUSAEAENRT   CORDY K30    C   L N44072538W092494721                       W0004     NAR           CORDY                    319272403,31932
COSUT,43.86174166666667,-91.23136111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLSE,N43514227W091135290,SUSAP KLSEK5CCOSUT K50    W     N43514227W091135290                       W0016     NAR           COSUT                    449462403,244949
COSVO,47.31166666666666,-94.63255833333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBJI,N47184200W094375721,SUSAP KBJIK3CCOSVO K30    R     N47184200W094375721                       E0008     NAR           COSVO                    344582504,134462
COULT,44.556625,-92.20843888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44332385W092123038,SUSAEAENRT   COULT K50    R     N44332385W092123038                       W0009     NAR           COULT                    320202403,32025
COVIV,46.793908333333334,-91.01830277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KASX,N46473807W091010589,SUSAP KASXK5CCOVIV K50    W     N46473807W091010589                       W0021     NAR           COVIV                    241122403,124116
COVPA,43.68700555555555,-92.22655555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFKA,N43411322W092133560,SUSAP KFKAK3CCOVPA K30    W     N43411322W092133560                       W0008     NAR           COVPA                    895842403,189588
COVUP,43.185269444444444,-94.97019444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEGQ,N43110697W094581270,SUSAP KEGQK3CCOVUP K30    W     N43110697W094581270                       E0013     NAR           COVUP                    812342403,181238
COWAY,45.49023611111111,-91.84191944444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45292485W091503091,SUSAEAENRT   COWAY K50    W     N45292485W091503091                       W0013     NAR           COWAY                    320472504,32052
COXET,45.92147222222222,-95.30154166666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXN,N45551730W095180555,SUSAP KAXNK3CCOXET K30    W     N45551730W095180555                       E0014     NAR           COXET                    285492605,128553
CRROS,47.44015555555555,-92.66090277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47262456W092393925,SUSAEAENRT   CRROS K30    W     N47262456W092393925                       W0008     NAR           CRROS                    321822406,32187
CUCAC,46.56290833333333,-94.42923055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46334647W094254523,SUSAEAENRT   CUCAC K30    W   L N46334647W094254523                       E0007     NAR           CUCAC                    322422403,32247
CUCAT,45.264375,-95.57979722222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBBB,N45155175W095344727,SUSAP KBBBK3CCUCAT K30    W     N45155175W095344727                       E0016     NAR           CUCAT                    297312605,129735
CUCPA,43.718225000000004,-95.06878611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMJQ,N43430561W095040763,SUSAP KMJQK3CCUCPA K30    W     N43430561W095040763                       E0013     NAR           CUCPA                    587502605,258753
CUDET,43.72595277777778,-95.357675,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43433343W095212763,SUSAEAENRT   CUDET K30    W   L N43433343W095212763                       E0015     NAR           CUDET                    322472605,32252
CUGUG,44.25785833333333,-90.79631666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBCK,N44152829W090474674,SUSAP KBCKK5CCUGUG K50    W     N44152829W090474674                       W0020     NAR           CUGUG                    301462403,130150
CUKCA,44.075383333333335,-93.91474166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44043138W093545307,SUSAEAENRT   CUKCA K30    W     N44043138W093545307                       E0004     NAR           CUKCA                    322732605,32278
CUKMO,43.57096666666667,-95.32728888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOTG,N43341548W095193824,SUSAP KOTGK3CCUKMO K30    C     N43341548W095193824                       E0015     NAR           CUKMO                    805662605,280569
CUKUP,45.40358611111111,-95.72585555555555,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBBB,N45241291W095433308,SUSAP KBBBK3CCUKUP K30    W     N45241291W095433308                       E0017     NAR           CUKUP                    297322605,129736
CUKVU,46.418816666666665,-96.36190277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFFM,N46250774W096214285,SUSAP KFFMK3CCUKVU K30    W     N46250774W096214285                       E0022     NAR           CUKVU                    887982605,188802
CULBI,44.80437222222222,-91.50451111111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44481574W091301624,SUSAEAENRT   CULBI K50    W     N44481574W091301624                       W0015     NAR           CULBI                    322862403,32291
CULCA,42.62603888888889,-92.51685833333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KALO,N42373374W092310069,SUSAP KALOK3CCULCA K30    C     N42373374W092310069                       W0006     NAR           CULCA                    193172605,119321
CULOG,45.060202777777775,-89.91602777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCWA,N45033673W089545770,SUSAP KCWAK5CCULOG K50    W     N45033673W089545770                       W0028     NAR           CULOG                    605382605,160542
CUNGI,44.831363888888895,-94.36162777777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHCD,N44495291W094214186,SUSAP KHCDK3CCUNGI K30    W     N44495291W094214186                       E0007     NAR           CUNGI                    081722605,208175
CUNOS,45.80905,-90.15589722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPBH,N45483258W090092123,SUSAP KPBHK5CCUNOS K50    W     N45483258W090092123                       W0027     NAR           CUNOS                    832722605,283275
CUNUN,42.72504444444445,-94.60875,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPOH,N42433016W094363150,SUSAP KPOHK3CCUNUN K30    W     N42433016W094363150                       E0010     NAR           CUNUN                    915012605,291504
CUPLO,46.235255555555554,-94.56632499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46140692W094335877,SUSAEAENRT   CUPLO K30    W     N46140692W094335877                       E0008     NAR           CUPLO                    323462605,32351
CURLU,44.34383888888889,-95.84918611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTKC,N44203782W095505707,SUSAP KTKCK3CCURLU K30    W     N44203782W095505707                       E0019     NAR           CURLU                    296012504,329603
CUROR,46.65854722222222,-92.0652861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSUW,N46393077W092035503,SUSAP KSUWK5CCUROR K50    W     N46393077W092035503                       W0012     NAR           CUROR                    260892403,326091
CUSAY,46.01884444444444,-91.44642777777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46010784W091264714,SUSAEAENRT   CUSAY K50    W   L N46010784W091264714                       W0017     NAR           CUSAY                    323932605,32398
CUSET,43.13838611111111,-94.36573333333332,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXA,N43081819W094215664,SUSAP KAXAK3CCUSET K30    W     N43081819W094215664                       E0008     NAR           CUSET                    281862605,128190
CUVLA,43.12799722222222,-95.07310277777778,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43074079W095042317,SUSAEAENRT   CUVLA K30    R     N43074079W095042317                       E0013     NAR           CUVLA                    324462605,32451
CUVPO,42.66654444444444,-94.396625,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFOD,N42395956W094234785,SUSAP KFODK3CCUVPO K30    W     N42395956W094234785                       E0008     NAR           CUVPO                    926982605,192702
CUXUR,46.45889444444445,-94.0204,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBRD,N46273202W094011344,SUSAP KBRDK3CCUXUR K30    W     N46273202W094011344                       E0004     NAR           CUXUR                    399542504,139958
CUYDA,43.620244444444445,-94.38383055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFRM,N43371288W094230179,SUSAP KFRMK3CCUYDA K30    W     N43371288W094230179                       E0008     NAR           CUYDA                    937612605,193765
CYETT,46.02851388888889,-91.1819,TERMINAL_WAYPOINT,USA,SUSAP,P,C,3CU,N46014265W091105484,SUSAP 3CU K5CCYETT K50    W     N46014265W091105484                       W0019     NAR           CYETT                    894022605,89407
DABLE,44.479930555555555,-95.87381388888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMML,N44284775W095522573,SUSAP KMMLK3CDABLE K30    W     N44284775W095522573                       E0019     NAR           DABLE                    611892504,261192
DACAB,43.57065555555556,-92.9154388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAUM,N43341436W092545558,SUSAP KAUMK3CDACAB K30    C     N43341436W092545558                       W0003     NAR           DACAB                    267012504,126705
DAGAC,46.627380555555554,-90.95505555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,4R5,N46373857W090571820,SUSAP 4R5 K5CDAGAC K50    W     N46373857W090571820                       W0021     NAR           DAGAC                    939262304,93931
DAHVO,45.90990277777777,-90.48741111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPBH,N45543565W090291468,SUSAP KPBHK5CDAHVO K50    W     N45543565W090291468                       W0024     NAR           DAHVO                    832732304,283276
DAIVE,46.20435555555556,-91.32553888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHYR,N46121568W091193194,SUSAP KHYRK5CDAIVE K50    C     N46121568W091193194                       W0018     NAR           DAIVE                    179932605,217996
DAKVE,46.00916111111111,-90.42045555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KPKF,N46003298W090251364,SUSAP KPKFK5CDAKVE K50    W     N46003298W090251364                       W0025     NAR           DAKVE                    897772403,289780
DAMNS,45.61813333333333,-91.74705,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45370528W091444938,SUSAEAENRT   DAMNS K50    W     N45370528W091444938                       W0014     NAR           DAMNS                    325642605,32569
DANHI,45.71997777777778,-93.23601388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KJMR,N45431192W093140965,SUSAP KJMRK3CDANHI K30    W     N45431192W093140965                       W0002     NAR           DANHI                    303022403,230305
DANKY,43.08929444444445,-93.10861388888888,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43052146W093063101,SUSAEAENRT   DANKY K30    W     N43052146W093063101                       W0001     NAR           DANKY                    325882403,32593
DAWSO,45.02350555555555,-96.22774722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45012462W096133989,SUSAEAENRT   DAWSO K30    W   L N45012462W096133989                       E0021     NAR           DAWSO                    326652605,32670
DAYAR,46.55410277777777,-92.24682777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46331477W092144858,SUSAP KDLHK3CDAYAR K50    R     N46331477W092144858                       W0011     NAR           DAYAR                    721902605,172194
DAYLE,45.62354166666667,-93.92616666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45372475W093553420,SUSAEAENRT   DAYLE K30    C   L N45372475W093553420                       E0003     NAR           DAYLE                    326732605,32678
DCIDE,43.263869444444445,-91.46005000000001,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43154993W091273618,SUSAEAENRT   DCIDE K30    W     N43154993W091273618                       W0014     NAR           DCIDE                    327002403,32705
DDUCK,43.38471944444444,-91.65253055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43230499W091390911,SUSAEAENRT   DDUCK K30    W   L N43230499W091390911                       W0013     NAR           DDUCK                    327152605,32720
DEELE,43.585144444444445,-94.90601944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMJQ,N43350652W094542167,SUSAP KMJQK3CDEELE K30    W     N43350652W094542167                       E0012     NAR           DEELE                    587512504,258754
DEFYA,46.36493055555556,-94.20435833333333,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46215375W094121569,SUSAEAENRT   DEFYA K30    W     N46215375W094121569                       E0005     NAR           DEFYA                    327942605,32799
DEHBU,46.63740555555555,-92.22321111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46381466W092132356,SUSAP KDLHK3CDEHBU K50    W     N46381466W092132356                       W0011     NAR           DEHBU                    721912403,172195
DELDE,44.8026,-96.92562500000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KATY,N44480936W096553225,SUSAP KATYK3CDELDE K30    W     N44480936W096553225                       E0027     NAR           DELDE                    264842504,126488
DEMLL,43.96527777777778,-93.49138888888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43575500W093292900,SUSAEAENRT   DEMLL K30    W   L N43575500W093292900                       E0001     NAR           DEMLL                    328342605,32839
DENTN,45.65246666666666,-95.35830277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45390888W095212989,SUSAEAENRT   DENTN K30    W     N45390888W095212989                       E0015     NAR           DENTN                    328552403,32860
DEPLE,43.20614444444445,-90.53076944444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOVS,N43122212W090315077,SUSAP KOVSK5CDEPLE K50    W     N43122212W090315077                       W0021     NAR           DEPLE                    814272403,281430
DESTE,45.50718333333333,-92.26923333333333,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KUBE,N45302586W092160924,SUSAP KUBEK5CDESTE K50    W     N45302586W092160924                       W0010     NAR           DESTE                    365842605,336586
DEWAR,42.53596944444444,-92.15801666666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N42320949W092092886,SUSAEAENRT   DEWAR K30    C   L N42320949W092092886                       W0008     NAR           DEWAR                    329152403,32920
DEWOR,44.0062,-93.02025277777777,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KOWA,N44002232W093011291,SUSAP KOWAK3CDEWOR K30    W     N44002232W093011291                       W0003     NAR           DEWOR                    814762605,281479
DIJZE,44.03304722222222,-94.0286111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKT,N44015897W094014300,SUSAP KMKTK3CDIJZE K30    W     N44015897W094014300                       E0005     NAR           DIJZE                    599502605,259953
DIKGO,44.30565277777777,-93.97266666666667,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKT,N44182035W093582160,SUSAP KMKTK3CDIKGO K30    W     N44182035W093582160                       E0005     NAR           DIKGO                    599512403,259954
DIKKA,47.12383333333334,-93.47904444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KGPZ,N47072580W093284456,SUSAP KGPZK3CDIKKA K30    C     N47072580W093284456                       W0001     NAR           DIKKA                    035752403,203578
DIMMY,43.86926944444445,-91.85487499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43520937W091511755,SUSAEAENRT   DIMMY K30    R   L N43520937W091511755                       W0011     NAR           DIMMY                    330012403,33006
DIVEN,44.23452777777778,-90.98861111111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBCK,N44140430W090591900,SUSAP KBCKK5CDIVEN K50    W     N44140430W090591900                       W0018     NAR           DIVEN                    301472304,130151
DIXFO,46.08612777777778,-96.15725555555557,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KFFM,N46051006W096092612,SUSAP KFFMK3CDIXFO K30    W     N46051006W096092612                       E0021     NAR           DIXFO                    887992403,188803
DIXGY,46.53487222222222,-95.247775,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KADC,N46320554W095145199,SUSAP KADCK3CDIXGY K30    W     N46320554W095145199                       E0013     NAR           DIXGY                    148472605,114851
DLANY,43.84397777777778,-92.07704444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43503832W092043736,SUSAEAENRT   DLANY K30    W     N43503832W092043736                       W0010     NAR           DLANY                    330722605,33077
DMDZE,43.07861944444445,-94.97815555555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43044303W094584136,SUSAEAENRT   DMDZE K30    W     N43044303W094584136                       E0013     NAR           DMDZE(CNF)               330992403,33104
DMLOV,43.93219444444444,-93.40718055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43555590W093242585,SUSAEAENRT   DMLOV K30    W     N43555590W093242585                       E0000     NAR           DMLOV(CNF)               331182605,33123
DMLPI,43.95648611111111,-93.41073055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43572335W093243863,SUSAEAENRT   DMLPI K30    W     N43572335W093243863                       E0000     NAR           DMLPI(CNF)               331202605,33125
DOBXE,43.34470555555556,-90.39445,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43204094W090234002,SUSAEAENRT   DOBXE K50    W     N43204094W090234002                       W0022     NAR           DOBXE                    331692403,33174
DODYE,43.82716388888889,-95.11012777777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMWM,N43493779W095063646,SUSAP KMWMK3CDODYE K30    W     N43493779W095063646                       E0013     NAR           DODYE                    680572605,268060
DOGGO,43.51236388888889,-94.05414444444445,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSBU,N43304451W094031492,SUSAP KSBUK3CDOGGO K30    W     N43304451W094031492                       E0006     NAR           DOGGO                    097182403,309720
DOLDY,44.41659166666666,-89.76691944444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSTE,N44245973W089460091,SUSAP KSTEK5CDOLDY K50    W     N44245973W089460091                       W0028     NAR           DOLDY                    231022304,323104
DOLSE,43.956900000000005,-90.54748888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y72,N43572484W090325096,SUSAP Y72 K5CDOLSE K50    W     N43572484W090325096                       W0022     NAR           DOLSE                    572442605,357246
DONCL,45.933027777777774,-95.47779166666668,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAXN,N45555890W095284005,SUSAP KAXNK3CDONCL K30    W     N45555890W095284005                       E0015     NAR           DONCL                    285502605,128554
DOOIT,43.028625,-91.11875277777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43014305W091070751,SUSAEAENRT   DOOIT K50    W     N43014305W091070751                       W0016     NAR           DOOIT                    332582403,33263
DORAH,43.91856111111111,-90.39329166666667,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43550682W090233585,SUSAEAENRT   DORAH K50    R     N43550682W090233585                       W0023     NAR           DORAH-MIL                332712605,33276
DORNE,43.65726111111111,-93.29957777777777,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43392614W093175848,SUSAEAENRT   DORNE K30    W     N43392614W093175848                       E0000     NAR           DORNE                    332822403,33287
DOSCA,45.48385277777778,-95.81047222222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBBB,N45290187W095483770,SUSAP KBBBK3CDOSCA K30    W     N45290187W095483770                       E0018     NAR           DOSCA                    297332605,129737
DOSNY,43.298791666666666,-94.9422388888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSPW,N43175565W094563206,SUSAP KSPWK3CDOSNY K30    R     N43175565W094563206                       E0012     NAR           DOSNY                    219032605,321905
DOURS,43.50186111111111,-91.14235277777779,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43300670W091083247,SUSAEAENRT   DOURS K50    W     N43300670W091083247                       W0017     NAR           DOURS                    333202605,33325
DOVEC,43.726975,-92.96429722222223,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43433711W092575147,SUSAEAENRT   DOVEC K30    W     N43433711W092575147                       W0003     NAR           DOVEC                    333232605,33328
DOVVA,42.41138055555555,-93.84469999999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEBS,N42244097W093504092,SUSAP KEBSK3CDOVVA K30    W     N42244097W093504092                       E0004     NAR           DOVVA                    796152605,179619
DOZXO,44.010888888888886,-92.47444444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44003920W092282800,SUSAEAENRT   DOZXO K30    W     N44003920W092282800                       W0007     NAR           DOZXO                    333612605,33366
DRAVE,44.545830555555554,-96.95146111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBKX,N44324499W096570526,SUSAP KBKXK3CDRAVE K30    W     N44324499W096570526                       E0027     NAR           DRAVE                    355632504,135567
DRAWG,46.25047222222222,-93.88484722222223,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KBRD,N46150170W093530545,SUSAP KBRDK3CDRAWG K30    W     N46150170W093530545                       E0003     NAR           DRAWG                    399552413,139959
DRDAN,45.09334444444445,-91.37867499999999,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KEAU,N45053604W091224323,SUSAP KEAUK5CDRDAN K50    W     N45053604W091224323                       W0016     NAR           DRDAN                    793802403,179384
DUCAV,43.315191666666664,-91.85789722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDEH,N43185469W091512843,SUSAP KDEHK3CDUCAV K30    W     N43185469W091512843                       W0011     NAR           DUCAV                    658822504,165886
DUFOE,44.81493333333333,-90.2882861111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMFI,N44485376W090171783,SUSAP KMFIK5CDUFOE K50    W     N44485376W090171783                       W0025     NAR           DUFOE                    549792605,254982
DUGTE,44.97308888888889,-89.72305277777778,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCWA,N44582312W089432299,SUSAP KCWAK5CDUGTE K50    W     N44582312W089432299                       W0029     NAR           DUGTE                    605392304,160543
DULEC,47.45834722222222,-92.95620000000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KHIB,N47273005W092572232,SUSAP KHIBK3CDULEC K30    W     N47273005W092572232                       W0006     NAR           DULEC                    098542605,209857
DULVE,43.83168888888889,-89.96775,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDAF,N43495408W089580390,SUSAP KDAFK5CDULVE K50    W     N43495408W089580390                       W0026     NAR           DULVE                    622412403,162245
DUPPA,44.1586,-95.37747222222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KTKC,N44093096W095223890,SUSAP KTKCK3CDUPPA K30    W     N44093096W095223890                       E0015     NAR           DUPPA                    296022605,329604
DURWN,43.64691944444444,-95.58218611111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43384891W095345587,SUSAEAENRT   DURWN K30    W   L N43384891W095345587                       E0017     NAR           DURWN                    336222605,33627
DUSRY,46.63098055555555,-92.5164638888889,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46375153W092305927,SUSAEAENRT   DUSRY K30    W     N46375153W092305927                       W0009     NAR           DUSRY(CNF)               336282605,33633
DUWIZ,46.78618888888889,-95.8322361111111,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46471028W095495605,SUSAEAENRT   DUWIZ K30    R     N46471028W095495605                       E0018     NAR           DUWIZ                    336492504,33654
DUXRA,45.72443611111111,-96.50219722222222,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45432797W096300791,SUSAEAENRT   DUXRA K30    W     N45432797W096300791                       E0023     NAR           DUXRA(CNF)               336532605,33658
DUYAR,46.66248888888889,-92.12932222222221,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSUW,N46394496W092074556,SUSAP KSUWK5CDUYAR K50    W     N46394496W092074556                       W0012     NAR           DUYAR                    260902605,326092
DVDEE,43.62238333333333,-91.18078055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43372058W091105081,SUSAEAENRT   DVDEE K50    W     N43372058W091105081                       W0016     NAR           DVDEE                    336642304,33669
DWIYT,45.303377777777776,-92.28756666666666,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N45181216W092171524,SUSAEAENRT   DWIYT K50    R     N45181216W092171524                       W0009     NAR           DWIYT                    336712403,33676
EBABY,46.30254444444444,-96.19023055555556,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N46180916W096112483,SUSAEAENRT   EBABY K30    R     N46180916W096112483                       E0021     NAR           EBABY                    337242504,33729
EBAYI,45.36938333333333,-92.37893055555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KAHH,N45220978W092224415,SUSAP KAHHK5CEBAYI K50    W     N45220978W092224415                       W0009     NAR           EBAYI                    175742605,117578
EBUHE,44.280163888888886,-93.82703888888888,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMKT,N44164859W093493734,SUSAP KMKTK3CEBUHE K30    W     N44164859W093493734                       E0003     NAR           EBUHE                    599522605,259955
EBUVE,45.266025,-91.6300611111111,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y23,N45155769W091374822,SUSAP Y23 K5CEBUVE K50    W     N45155769W091374822                       W0014     NAR           EBUVE                    568722304,356874
EBVOF,45.03039722222222,-94.42387500000001,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KLJF,N45014943W094252595,SUSAP KLJFK3CEBVOF K30    W     N45014943W094252595                       E0008     NAR           EBVOF                    414522403,241455
EBYEX,45.64653888888889,-96.05104722222222,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KMOX,N45384754W096030377,SUSAP KMOXK3CEBYEX K30    W     N45384754W096030377                       E0020     NAR           EBYEX                    623502504,262353
ECANA,45.6239,-89.77144444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRHI,N45372604W089461720,SUSAP KRHIK5CECANA K50    W     N45372604W089461720                       W0029     NAR           ECANA                    004952201,300497
ECELI,43.29171944444444,-95.88560555555556,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KSHL,N43173019W095530818,SUSAP KSHLK3CECELI K30    W     N43173019W095530818                       E0019     NAR           ECELI                    154612605,315463
ECTAJ,46.925711111111106,-92.12999444444443,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KDLH,N46553256W092074798,SUSAP KDLHK3CECTAJ K30    R     N46553256W092074798                       W0012     NAR           ECTAJ                    721922403,172196
ECUCE,45.884255555555555,-92.45706111111112,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KRZN,N45530332W092272542,SUSAP KRZNK5CECUCE K50    W     N45530332W092272542                       W0008     NAR           ECUCE                    068732403,306875
EDAYU,44.82664166666667,-96.49099444444444,TERMINAL_WAYPOINT,USA,SUSAP,P,C,KCNB,N44493591W096292758,SUSAP KCNBK3CEDAYU K30    W     N44493591W096292758                       E0023     NAR           EDAYU                    534332605,153437
EDGRR,44.85884166666667,-89.94529444444444,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N44513183W089564306,SUSAEAENRT   EDGRR K50    W   L N44513183W089564306                       W0027     NAR           EDGRR                    338322304,33837
EDILE,45.40271111111111,-91.64848888888889,TERMINAL_WAYPOINT,USA,SUSAP,P,C,Y23,N45240976W091385456,SUSAP Y23 K5CEDILE K50    W     N45240976W091385456                       W0014     NAR           EDILE                    568732304,356875
EDMIF,43.88388888888889,-92.35142499999999,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N43530200W092210513,SUSAEAENRT   EDMIF K30    W     N43530200W092210513                       W0008     NAR           EDMIF                    338472605,33852
EDOZU,47.19209444444444,-93.71193055555555,ENROUTE_WAYPOINT,USA,SUSAE,E,A,ENRT,N47113154W093424295,SUSAEAENRT   EDOZU K30    W     N47113154W093424295                       E0001     NAR           EDOZU                    338532406,33858
