t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft
128400,41.673,-82.9405,18615.59306899031,42.41649999998504,-82.60929999999996,8000.0,41.96619999998259,-84.29750000000001,11000.0,42.41649999998531,-82.60929999999996,8000.0,41.673,-82.94049999999685,14000.0
129000,41.6730000000136,-82.94049999999656,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
129600,41.673,-82.9405,18615.59306899031,42.41649999998551,-82.60929999999996,8000.0,41.96619999998281,-84.29750000000001,11000.0,42.416499999985454,-82.60929999999996,8000.0,41.673,-82.94049999999676,14000.0
130200,41.67300000001337,-82.94049999999653,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
130800,41.673,-82.9405,18615.59306899031,42.41649999998614,-82.60929999999996,8000.0,41.966199999983246,-84.29750000000001,11000.0,42.41649999998594,-82.60929999999996,8000.0,41.673,-82.94049999999665,14000.0
131400,41.67300000001304,-82.94049999999656,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
132000,41.673,-82.9405,18615.59306899031,42.41649999998632,-82.60929999999996,8000.0,41.96619999998374,-84.29750000000001,11000.0,42.416499999985724,-82.60929999999996,8000.0,41.673,-82.94049999999665,14000.0
132600,41.673000000012806,-82.9404999999972,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
133200,41.673,-82.9405,18615.59306899031,42.41649999998611,-82.60929999999996,8000.0,41.96619999998376,-84.29750000000001,11000.0,42.41649999998629,-82.60929999999996,8000.0,41.673,-82.94049999999665,14000.0
133800,41.67300000001289,-82.94049999999731,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
134400,41.673,-82.9405,18615.59306899031,42.416499999986975,-82.60929999999996,8000.0,41.96619999998478,-84.29750000000001,11000.0,42.41649999998621,-82.60929999999996,8000.0,41.673,-82.94049999999673,14000.0
135000,41.67300000001267,-82.94049999999729,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
135600,41.673,-82.9405,18615.59306899031,42.41649999998685,-82.60929999999996,8000.0,41.966199999984916,-84.29750000000001,11000.0,42.41649999998641,-82.60929999999996,8000.0,41.673,-82.94049999999687,14000.0
136200,41.67300000001292,-82.94049999999729,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
136800,41.673,-82.9405,18615.59306899031,42.41649999998696,-82.60929999999996,8000.0,41.966199999985456,-84.29750000000001,11000.0,42.41649999998683,-82.60929999999996,8000.0,41.673,-82.94049999999696,14000.0
137400,41.67300000001235,-82.94049999999727,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
138000,41.673,-82.9405,18615.59306899031,42.41649999998743,-82.60929999999996,8000.0,41.9661999999857,-84.29750000000001,11000.0,42.416499999987415,-82.60929999999996,8000.0,41.673,-82.94049999999685,14000.0
138600,41.67300000001167,-82.94049999999734,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
139200,41.673,-82.9405,18615.59306899031,42.41649999998686,-82.60929999999996,8000.0,41.96619999998613,-84.29750000000001,11000.0,42.4164999999872,-82.60929999999996,8000.0,41.673,-82.94049999999716,14000.0
139800,41.67300000001133,-82.94049999999734,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
140400,41.673,-82.9405,18615.59306899031,42.4164999999873,-82.60929999999996,8000.0,41.966199999986024,-84.29750000000001,11000.0,42.4164999999874,-82.60929999999996,8000.0,41.673,-82.94049999999724,14000.0
141000,41.67300000001133,-82.94049999999737,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
141600,41.673,-82.9405,18615.59306899031,42.41649999998784,-82.60929999999996,8000.0,41.96619999998649,-84.29750000000001,11000.0,42.416499999987515,-82.60929999999996,8000.0,41.673,-82.94049999999736,14000.0
142200,41.67300000001123,-82.94049999999734,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
142800,41.673,-82.9405,18615.59306899031,42.4164999999882,-82.60929999999996,8000.0,41.966199999987026,-84.29750000000001,11000.0,42.416499999987856,-82.60929999999996,8000.0,41.673,-82.94049999999727,14000.0
143400,41.673000000010866,-82.9404999999974,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
144000,41.673,-82.9405,18615.59306899031,42.416499999988694,-82.60929999999996,8000.0,41.96619999998725,-84.29750000000001,11000.0,42.41649999998878,-82.60929999999996,8000.0,41.673,-82.94049999999739,14000.0
144600,41.673000000010504,-82.94049999999751,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
145200,41.673,-82.9405,18615.59306899031,42.41649999998845,-82.60929999999996,8000.0,41.96619999998763,-84.29750000000001,11000.0,42.416499999988865,-82.60929999999996,8000.0,41.673,-82.94049999999739,14000.0
145800,41.67300000001043,-82.94049999999748,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
146400,41.673,-82.9405,18615.59306899031,42.41649999998891,-82.60929999999999,8000.0,41.96619999998798,-84.29750000000001,11000.0,42.41649999998888,-82.60929999999999,8000.0,41.673,-82.94049999999753,14000.0
147000,41.67300000001007,-82.94049999999748,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
147600,41.673,-82.9405,18615.59306899031,42.416499999989334,-82.60929999999996,8000.0,41.96619999998796,-84.29750000000001,11000.0,42.41649999998899,-82.60929999999996,8000.0,41.673,-82.9404999999977,14000.0
148200,41.673000000009814,-82.94049999999751,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
148800,41.673,-82.9405,18615.59306899031,42.416499999989774,-82.60929999999996,8000.0,41.96619999998816,-84.29750000000001,11000.0,42.4164999999898,-82.60929999999996,8000.0,41.673,-82.94049999999818,14000.0
149400,41.67300000000954,-82.94049999999754,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
150000,41.673,-82.9405,18615.59306899031,42.41649999998989,-82.60929999999996,8000.0,41.966199999988305,-84.29750000000001,11000.0,42.41649999998982,-82.60929999999996,8000.0,41.673,-82.94049999999824,14000.0
150600,41.67300000000936,-82.94049999999763,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
151200,41.673,-82.9405,18615.59306899031,42.41649999999016,-82.60929999999996,8000.0,41.96619999998853,-84.29750000000001,11000.0,42.41649999999037,-82.60929999999996,8000.0,41.673,-82.94049999999838,14000.0
151800,41.67300000000926,-82.9404999999976,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
152400,41.673,-82.9405,18615.59306899031,42.416499999990556,-82.60929999999996,8000.0,41.96619999998873,-84.29750000000001,11000.0,42.416499999990755,-82.60929999999996,8000.0,41.673,-82.94049999999847,14000.0
153000,41.67300000000882,-82.94049999999771,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
153600,41.673,-82.9405,18615.59306899031,42.41649999999138,-82.60929999999996,8000.0,41.96619999998912,-84.29750000000001,11000.0,42.4164999999908,-82.60929999999996,8000.0,41.673,-82.9404999999985,14000.0
154200,41.673000000008884,-82.9404999999978,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
154800,41.673,-82.9405,18615.59306899031,42.41649999999175,-82.60929999999996,8000.0,41.96619999998938,-84.29750000000001,11000.0,42.41649999999186,-82.60929999999996,8000.0,41.673,-82.94049999999861,14000.0
155400,41.67300000000869,-82.9404999999978,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
156000,41.673,-82.9405,18615.59306899031,42.41649999999196,-82.60929999999996,8000.0,41.96619999998959,-84.29750000000001,11000.0,42.416499999992034,-82.60929999999996,8000.0,41.673,-82.94049999999866,14000.0
156600,41.67300000000843,-82.94049999999783,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
157200,41.673,-82.9405,18615.593068989605,42.416499999991466,-82.60929999999996,8000.0,41.96619999998984,-84.29750000000001,11000.0,42.41649999999208,-82.60929999999996,8000.0,41.673,-82.94049999999866,14000.0
157800,41.67299999999142,-82.9405000000022,18615.593068989634,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
158400,41.673,-82.9405,18615.593068989634,42.41649999999391,-82.60929999999996,8000.0,41.96619999999263,-84.29749999999999,11000.0,42.41649999999209,-82.60929999999996,8000.0,41.673,-82.94049999999885,14000.0
159000,41.67299999999193,-82.94050000000217,18615.593068989612,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
159600,41.673,-82.9405,18615.59306898962,42.41649999999402,-82.60929999999996,8000.0,41.96619999999276,-84.29750000000001,11000.0,42.416499999994464,-82.60929999999996,8000.0,41.673,-82.94049999999888,14000.0
160200,41.673000000007676,-82.94049999999794,18615.593068989598,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
160800,41.673,-82.9405,18615.593068989583,42.41649999999442,-82.60929999999996,8000.0,41.966199999992654,-84.29749999999999,11000.0,42.41649999999424,-82.60929999999996,8000.0,41.673,-82.940499999999,14000.0
161400,41.6730000000074,-82.94049999999798,18615.593068989583,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
162000,41.673,-82.9405,18615.593068989583,42.41649999999455,-82.60929999999996,8000.0,41.96619999999302,-84.29750000000001,11000.0,42.416499999994734,-82.60929999999996,8000.0,41.673,-82.94049999999909,14000.0
162600,41.67300000000716,-82.94049999999807,18615.593068989627,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
163200,41.673,-82.9405,18615.59306898964,42.41649999999478,-82.60929999999996,8000.0,41.96619999999317,-84.29750000000001,11000.0,42.41649999999455,-82.60929999999996,8000.0,41.673,-82.94049999999915,14000.0
163800,41.67300000000694,-82.94049999999814,18615.593068989678,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
164400,41.673,-82.9405,18615.59306898981,42.41649999999479,-82.60929999999996,8000.0,41.96619999999338,-84.29750000000001,11000.0,42.41649999999509,-82.60929999999996,8000.0,41.673,-82.9404999999992,14000.0
165000,41.67300000000546,-82.94049999999822,18615.59306898981,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
165600,41.673,-82.9405,18615.593068989845,42.41649999999505,-82.60929999999996,8000.0,41.96619999999361,-84.29750000000001,11000.0,42.41649999999499,-82.60929999999996,8000.0,41.673,-82.94049999999932,14000.0
166200,41.673000000005175,-82.94049999999828,18615.593068989925,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
166800,41.673,-82.9405,18615.593068989903,42.41649999999516,-82.60929999999996,8000.0,41.96619999999382,-84.29750000000001,11000.0,42.41649999999522,-82.60929999999996,8000.0,41.673,-82.9404999999994,14000.0
167400,41.67300000000489,-82.94049999999832,18615.59306898989,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
168000,41.673,-82.9405,18615.593068989845,42.416499999995445,-82.60929999999996,8000.0,41.966199999994245,-84.29750000000001,11000.0,42.41649999999549,-82.60929999999996,8000.0,41.67300000000003,-82.94049999999945,14000.0
168600,41.67300000000493,-82.9404999999984,18615.593068989845,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
169200,41.673,-82.9405,18615.593068989816,42.41649999999546,-82.60929999999996,8000.0,41.96619999999423,-84.2975,11000.0,42.41649999999546,-82.60929999999996,8000.0,41.673,-82.94049999999946,14000.0
169800,41.6730000000046,-82.94049999999845,18615.593068989903,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
170400,41.673,-82.9405,18615.59306899031,42.41649999999566,-82.60929999999996,8000.0,41.96620000000666,-84.2975,11000.0,42.41649999999583,-82.60929999999996,8000.0,41.673,-82.94049999999953,14000.0
171000,41.67300000000423,-82.94049999999878,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
171600,41.673,-82.9405,18615.59306899031,42.4164999999959,-82.60929999999996,8000.0,41.966199999995055,-84.2975,11000.0,42.41649999999584,-82.60929999999996,8000.0,41.673,-82.94049999999943,14000.0
172200,41.67300000000442,-82.94049999999883,18615.59306899031,42.41650000000361,-82.60929999999996,8000.0,41.96620000000451,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
172800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.41649999999604,-82.60929999999996,8000.0,41.673,-82.94049999999947,14000.0
173400,41.67300000000399,-82.94049999999892,18615.59306899031,42.41650000000361,-82.60929999999996,8000.0,41.96620000000423,-84.2975,11000.0,42.41650000000361,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
174000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999953,14000.0
174600,41.67300000000389,-82.94049999999895,18615.59306899031,42.41650000000358,-82.60929999999996,8000.0,41.966200000004065,-84.2975,11000.0,42.416500000003495,-82.60929999999996,8000.0,41.673000000000876,-82.9405,14000.0
175200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999962,14000.0
175800,41.67300000000361,-82.94049999999898,18615.59306899031,42.41650000000326,-82.60929999999996,8000.0,41.96620000000373,-84.2975,11000.0,42.41650000000344,-82.60929999999996,8000.0,41.673000000000826,-82.9405,14000.0
176400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999966,14000.0
177000,41.673000000003576,-82.940499999999,18615.59306899031,42.41650000000326,-82.60929999999996,8000.0,41.96620000000355,-84.2975,11000.0,42.41650000000319,-82.60929999999996,8000.0,41.673000000000684,-82.9405,14000.0
177600,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.94049999999972,14000.0
178200,41.67300000000323,-82.94049999999912,18615.59306899031,42.41650000000304,-82.60929999999996,8000.0,41.96620000000341,-84.2975,11000.0,42.4165000000031,-82.60929999999996,8000.0,41.67300000000067,-82.9405,14000.0
178800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999938,8000.0,41.9662,-84.29749999999903,11000.0,42.4165,-82.60929999999932,8000.0,41.673,-82.94049999999984,14000.0
179400,41.67300000000304,-82.94049999999916,18615.59306899031,42.41650000000286,-82.60929999999996,8000.0,41.966200000003155,-84.2975,11000.0,42.41650000000299,-82.60929999999996,8000.0,41.67300000000061,-82.9405,14000.0
180000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999938,8000.0,41.9662,-84.2974999999991,11000.0,42.4165,-82.60929999999937,8000.0,41.673,-82.94050000000017,14000.0
180600,41.673000000002865,-82.94049999999922,18615.59306899031,42.416500000002706,-82.60929999999996,8000.0,41.96620000000296,-84.2975,11000.0,42.41650000000275,-82.60929999999996,8000.0,41.6730000000005,-82.9405,14000.0
181200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999941,8000.0,41.9662,-84.2974999999992,11000.0,42.4165,-82.60929999999945,8000.0,41.673,-82.94049999999986,14000.0
181800,41.67300000000268,-82.94049999999926,18615.59306899031,42.416500000002515,-82.60929999999996,8000.0,41.966200000002786,-84.2975,11000.0,42.41650000000251,-82.60929999999996,8000.0,41.673000000000634,-82.9405,14000.0
182400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999945,8000.0,41.9662,-84.29749999999925,11000.0,42.4165,-82.60929999999951,8000.0,41.673,-82.94049999999982,14000.0
183000,41.673000000002425,-82.94049999999933,18615.59306899031,42.41650000000236,-82.60929999999996,8000.0,41.96620000000258,-84.2975,11000.0,42.41650000000244,-82.60929999999996,8000.0,41.673000000000485,-82.9405,14000.0
183600,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999948,8000.0,41.9662,-84.29749999999932,11000.0,42.4165,-82.60929999999952,8000.0,41.673,-82.94049999999986,14000.0
184200,41.673000000002354,-82.94049999999933,18615.59306899031,42.416500000002195,-82.60929999999996,8000.0,41.96620000000237,-84.2975,11000.0,42.416500000002166,-82.60929999999996,8000.0,41.67299999999949,-82.9405,14000.0
184800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999951,8000.0,41.9662,-84.29749999999936,11000.0,42.4165,-82.60929999999954,8000.0,41.673,-82.94049999999989,14000.0
185400,41.673000000002084,-82.94049999999942,18615.59306899031,42.41650000000206,-82.60929999999996,8000.0,41.966200000002104,-84.2975,11000.0,42.41650000000202,-82.60929999999996,8000.0,41.673000000000464,-82.9405,14000.0
186000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999954,8000.0,41.9662,-84.29749999999945,11000.0,42.4165,-82.60929999999954,8000.0,41.673,-82.94050000000011,14000.0
186600,41.67300000000188,-82.94049999999947,18615.59306899031,42.41650000000191,-82.60929999999996,8000.0,41.96620000000188,-84.2975,11000.0,42.416500000001875,-82.60929999999996,8000.0,41.67300000000035,-82.9405,14000.0
187200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999956,8000.0,41.9662,-84.2974999999995,11000.0,42.4165,-82.60929999999956,8000.0,41.673,-82.94049999999989,14000.0
187800,41.6730000000015,-82.9404999999995,18615.59306899031,42.41650000000139,-82.60929999999996,8000.0,41.96620000000135,-84.2975,11000.0,42.41650000000144,-82.60929999999996,8000.0,41.67300000000032,-82.9405,14000.0
188400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999956,8000.0,41.9662,-84.29749999999956,11000.0,42.4165,-82.60929999999959,8000.0,41.673,-82.9405,14000.0
189000,41.673000000001366,-82.94049999999956,18615.59306899031,42.41650000000132,-82.60929999999996,8000.0,41.96620000000126,-84.2975,11000.0,42.416500000001335,-82.60929999999996,8000.0,41.67300000000022,-82.9405,14000.0
189600,41.673,-82.9405,18615.59306899031,42.4165,-82.6092999999996,8000.0,41.9662,-84.2974999999996,11000.0,42.4165,-82.60929999999962,8000.0,41.673,-82.9405,14000.0
190200,41.6730000000011,-82.94049999999963,18615.59306899031,42.4165000000011,-82.60929999999996,8000.0,41.96620000000121,-84.2975,11000.0,42.416500000001164,-82.60929999999996,8000.0,41.67300000000019,-82.9405,14000.0
190800,41.673,-82.9405,18615.59306899031,42.4165,-82.6092999999997,8000.0,41.9662,-84.29749999999969,11000.0,42.4165,-82.60929999999975,8000.0,41.673,-82.9405,14000.0
191400,41.673000000000954,-82.94049999999974,18615.59306899031,42.41650000000098,-82.60929999999996,8000.0,41.96620000000104,-84.2975,11000.0,42.41650000000096,-82.60929999999996,8000.0,41.67300000000016,-82.9405,14000.0
192000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999973,8000.0,41.9662,-84.29749999999972,11000.0,42.4165,-82.60929999999975,8000.0,41.673,-82.9405,14000.0
192600,41.6730000000009,-82.94049999999977,18615.59306899031,42.41650000000096,-82.60929999999996,8000.0,41.96620000000096,-84.2975,11000.0,42.416500000000845,-82.60929999999996,8000.0,41.673000000000144,-82.9405,14000.0
193200,41.673,-82.9405,18615.59306899031,42.4165,-82.6092999999997,8000.0,41.9662,-84.29749999999974,11000.0,42.4165,-82.60929999999972,8000.0,41.673,-82.9405,14000.0
193800,41.67300000000081,-82.94049999999979,18615.59306899031,42.416500000000816,-82.60929999999996,8000.0,41.96620000000084,-84.2975,11000.0,42.41650000000078,-82.60929999999996,8000.0,41.67299999999986,-82.9405,14000.0
194400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999975,8000.0,41.9662,-84.29749999999977,11000.0,42.4165,-82.60929999999976,8000.0,41.673,-82.9405,14000.0
195000,41.673000000000705,-82.9404999999998,18615.59306899031,42.41650000000075,-82.60929999999996,8000.0,41.96620000000077,-84.2975,11000.0,42.416500000000696,-82.60929999999996,8000.0,41.673000000000144,-82.9405,14000.0
195600,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999978,8000.0,41.9662,-84.29749999999983,11000.0,42.4165,-82.60929999999979,8000.0,41.673,-82.9405,14000.0
196200,41.673000000000556,-82.94049999999986,18615.59306899031,42.416500000000674,-82.60929999999996,8000.0,41.96620000000062,-84.2975,11000.0,42.416500000000646,-82.60929999999996,8000.0,41.673000000000194,-82.9405,14000.0
196800,41.673,-82.9405,18615.59306899031,42.4165,-82.6092999999998,8000.0,41.9662,-84.29749999999983,11000.0,42.4165,-82.60929999999982,8000.0,41.673,-82.9405,14000.0
197400,41.67300000000053,-82.94049999999987,18615.59306899031,42.41650000000051,-82.60929999999996,8000.0,41.96620000000054,-84.2975,11000.0,42.4165000000005,-82.60929999999996,8000.0,41.67300000000024,-82.9405,14000.0
198000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999983,8000.0,41.9662,-84.29749999999986,11000.0,42.4165,-82.60929999999985,8000.0,41.673,-82.9405,14000.0
198600,41.6730000000004,-82.9404999999999,18615.59306899031,42.41650000000042,-82.60929999999996,8000.0,41.96620000000041,-84.2975,11000.0,42.41650000000032,-82.60929999999996,8000.0,41.673000000000286,-82.9405,14000.0
199200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999985,8000.0,41.9662,-84.29749999999989,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
199800,41.67300000000029,-82.94049999999989,18615.59306899031,42.416500000000326,-82.60929999999996,8000.0,41.96620000000028,-84.2975,11000.0,42.416500000000234,-82.60929999999996,8000.0,41.673000000000165,-82.9405,14000.0
200400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
201000,41.673000000000236,-82.9405,18615.59306899031,42.41650000000026,-82.60929999999996,8000.0,41.96620000000025,-84.2975,11000.0,42.4165000000002,-82.60929999999996,8000.0,41.67300000000011,-82.9405,14000.0
201600,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
202200,41.67300000000022,-82.9405,18615.59306899031,42.416500000000184,-82.60929999999996,8000.0,41.96620000000023,-84.2975,11000.0,42.41650000000014,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
202800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
203400,41.67300000000018,-82.9405,18615.59306899031,42.416500000000156,-82.60929999999996,8000.0,41.96620000000015,-84.2975,11000.0,42.41650000000015,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
204000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
204600,41.6730000000001,-82.9405,18615.59306899031,42.416500000000106,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.41650000000011,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
205200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
205800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
206400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
207000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
207600,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
208200,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
208800,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
209400,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
210000,41.673,-82.9405,18615.59306899031,42.4165,-82.60929999999996,8000.0,41.9662,-84.2975,11000.0,42.4165,-82.60929999999996,8000.0,41.673,-82.9405,14000.0
