t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft
53,39.5785667634963,-82.17884561108333,34168.7081255623,39.57857342399956,-82.17882965278181,33717.952611478584
54,39.58058452191296,-82.1795819245,34154.937471716636,39.58059117599956,-82.17956600472245,33704.95452128009
55,39.582602280329624,-82.18031823791667,34141.166817870966,39.58260892799956,-82.18030235666308,33691.956431081584
56,39.58462003874629,-82.18105455133333,34127.3961640253,39.58462667999956,-82.18103870860371,33678.95834088308
57,39.58663779716295,-82.18179086475,34113.625510179634,39.58664443199956,-82.18177506054434,33665.960250684584
58,39.588655555579614,-82.18252717816667,34099.854856333965,39.58866218399956,-82.18251141248497,33652.96216048608
59,39.59067331399628,-82.18326349158333,34086.084202488295,39.59067993599956,-82.1832477644256,33639.96407028758
60,39.59269107241294,-82.183999805,34072.31354864263,39.59269768799956,-82.18398411636623,33626.96598008908
61,39.5947088308296,-82.18473611841667,34058.54289479696,39.59471543999956,-82.18472046830686,33613.96788989058
62,39.59672658924627,-82.18547243183333,34058.54289479696,39.59673319199956,-82.1854568202475,33600.96979969207
63,39.598744347662944,-82.18620874525,34044.77224095129,39.59875094399956,-82.18619317218734,33587.97170949357
64,39.600762106079614,-82.18694505866667,34031.00158730159,39.60076869599956,-82.1869295241272,33574.973619295066
65,39.602779864496284,-82.18768137208333,34017.230933259954,39.60278644799956,-82.18766587606704,33561.97552909656
66,39.604797622912955,-82.1884176855,34003.46027941429,39.60480419999956,-82.1884022280069,33548.97743889806
67,39.606815381329625,-82.18915399891667,33989.68962556862,39.606821951999564,-82.18913857994674,33535.979348699555
68,39.608833139746295,-82.18989031233333,33975.91897172295,39.608839703999564,-82.18987493188659,33522.98125850105
69,39.610850898162965,-82.19062662575,33962.14831787729,39.610857455999565,-82.19061128382644,33509.98316830255
70,39.612868656579636,-82.19136293916667,33948.37766403162,39.612875207999565,-82.19134763576629,33496.985078104044
71,39.614886414996306,-82.19209925258333,33934.60701018595,39.614892959999565,-82.19208398770614,33483.98698790554
72,39.616904173412976,-82.192835566,33920.83635634029,39.616910711999566,-82.19282033966917,33470.98889770704
73,39.61892193182965,-82.19357187941667,33907.06570249462,39.618928463999566,-82.19355669158584,33457.99080750853
74,39.62093969024632,-82.19430819283333,33893.29504864895,39.62094621599957,-82.19429304352569,33444.99271731003
75,39.62295744866299,-82.19504450625,33879.52439480329,39.62296396799957,-82.19502939546554,33431.994627111526
76,39.62497520707966,-82.19578081966667,33865.75374095762,39.62498171999957,-82.19576574742857,33418.99653691302
77,39.62699296549633,-82.19651713308333,33851.98308711195,39.62699947199957,-82.19650209934524,33405.99844671452
78,39.629010723913,-82.1972534465,33838.212433266286,39.62901722399957,-82.19723845128509,33393.000356516015
79,39.63102848232967,-82.19798975991667,33824.44177942062,39.63103497599957,-82.19797480322494,33380.00226631751
80,39.63304624074634,-82.19872607333333,33810.67112557495,39.63305272799957,-82.19871115516479,33367.00417611901
81,39.63506399916301,-82.19946238675,33796.900471729285,39.63507047999957,-82.19944750710464,33354.006085920504
82,39.63708175757968,-82.20019870016667,33783.129817883615,39.63708823199957,-82.20018385904449,33341.007995722
83,39.63909951599635,-82.20093501358333,33769.359164037945,39.63910598399957,-82.20092021103069,33328.0099055235
84,39.64111727441302,-82.201671327,33755.58851019228,39.64112373599957,-82.20165656294736,33315.01181532499
85,39.64313503282969,-82.20240764041667,33741.81785634661,39.64314148799957,-82.20239291486403,33302.01372512649
86,39.64515279124636,-82.20314395383333,33728.047202500944,39.64515923999957,-82.20312926680388,33289.015634927986
87,39.64717054966303,-82.20388026725,33714.27654865528,39.64717699199957,-82.20386561874373,33276.01754472949
88,39.6491883080797,-82.20461658066667,33700.50589480961,39.64919474399957,-82.20460197068358,33263.019454530986
89,39.65120606649637,-82.20535289408333,33686.73524096394,39.65121249599957,-82.20533832264661,33250.02136433248
90,39.65322382491304,-82.2060892075,33672.96458711828,39.65323024799957,-82.20607467456328,33237.023274133986
91,39.65524158332971,-82.20682552091667,33659.19393327261,39.655247999999574,-82.20681102650313,33224.02518393548
92,39.65725934174638,-82.20756183433333,33645.42327942694,39.657265751999574,-82.20754737844298,33211.02709373698
93,39.65927710016305,-82.20829814775,33645.42327942695,39.659283503999575,-82.20828373038283,33198.029003538475
94,39.66129485857972,-82.20903446116667,33631.65262558128,39.661301255999575,-82.20902008232268,33185.03091333997
95,39.66331261699639,-82.20977077458333,33617.88197173561,39.663319007999576,-82.20975643426253,33172.03282314147
96,39.66533037541306,-82.210507088,33617.88197173562,39.665336759999576,-82.21049278622556,33159.034732942964
97,39.667348133829734,-82.21124340141667,33604.11131788995,39.66735451199958,-82.21122913814223,33146.03664274446
98,39.669365892246404,-82.21197971483333,33590.34066404428,39.66937226399958,-82.21196549008208,33133.03855254596
99,39.671383650663074,-82.21271602825,33576.570010198615,39.67139001599958,-82.21270184202193,33120.04046234746
100,39.673401409079744,-82.21345234166667,33562.799356352945,39.67340776799958,-82.21343819396178,33107.04237214896
101,39.675419167496415,-82.21418865508333,33549.028702507276,39.67542551999958,-82.21417454587845,33094.04428195045
102,39.677436925913085,-82.2149249685,33535.25804866161,39.67744327199958,-82.21491089784148,33081.04619175196
103,39.679454684329755,-82.21566128191667,33521.487394815944,39.67946102399958,-82.21564724978133,33068.04810155345
104,39.681472442746426,-82.21639759533333,33521.487394815944,39.68147877599958,-82.21638360172118,33055.05001135495
105,39.683490201163096,-82.21713390875,33507.71674097028,39.68349652799958,-82.21711995366103,33042.05192115645
106,39.685507959579766,-82.21787022216667,33493.94608712461,39.68551427999958,-82.21785630560088,33029.05383095795
107,39.68752571799644,-82.21860653558333,33480.17543327894,39.68753203199958,-82.21859265754073,33016.055740759446
108,39.68954347641311,-82.219342849,33466.40477943328,39.68954978399958,-82.21932900948057,33003.05765056095
109,39.69156123482978,-82.22007916241667,33452.63412558761,39.69156753599958,-82.22006536142042,32990.059560362446
110,39.69357899324645,-82.22081547583333,33438.86347174194,39.69358528799958,-82.22080171336027,32977.06147016394
111,39.69559675166312,-82.22155178925,33425.09281789628,39.69560303999958,-82.22153806530012,32964.063379965446
112,39.69761451007979,-82.22228810266667,33411.32216405061,39.69762079199958,-82.22227441723997,32951.06528976694
113,39.69963226849646,-82.22302441608333,33397.55151020494,39.69963854399958,-82.22301076917982,32938.06719956844
114,39.70165002691313,-82.2237607295,33383.78085635928,39.701656295999584,-82.22374712111967,32925.06910936994
115,39.7036677853298,-82.22449704291667,33370.01020251361,39.703674047999584,-82.22448347305952,32912.07101917144
116,39.70568554374647,-82.22523335633333,33356.23954866794,39.705691799999585,-82.22521982499937,32899.072928972935
117,39.70770330216314,-82.22596966975,33342.468894822276,39.707709551999585,-82.22595617693922,32886.07483877444
118,39.70972106057981,-82.22670598316667,33328.698240976606,39.709727303999586,-82.22669252887907,32873.076748575935
119,39.71173881899648,-82.22744229658333,33314.92758713094,39.711745055999586,-82.22742888081892,32860.07865837743
120,39.71375657741315,-82.22817861,33301.156933285274,39.713762807999586,-82.22816523275877,32847.080568178935
121,39.71577433582982,-82.22891492341667,33287.386279439605,39.71578055999959,-82.22890158469862,32834.08247798043
122,39.71779209424649,-82.22965123683333,33273.615625593935,39.71779831199959,-82.22963793663847,32821.08438778193
123,39.71980985266316,-82.23038755025,33259.84497174827,39.71981606399959,-82.23037428857832,32808.08629758343
124,39.72182761107983,-82.23112386366667,33259.84497174827,39.72183381599959,-82.23111064051817,32795.08820738493
125,39.7238453694965,-82.23186017708333,33246.0743179026,39.72385156799959,-82.23184699245802,32782.090117186424
126,39.72586312791317,-82.2325964905,33232.30366405694,39.72586931999959,-82.23258334439787,32769.09202698793
127,39.72788088632984,-82.23333333333333,33218.53301021127,39.72788707199959,-82.23331969633772,32756.093936789424
128,39.72989864474651,-82.23406911733333,33204.7623563656,39.72990482399959,-82.23405604827757,32743.095846590924
129,39.73191640316318,-82.23480543075,33190.99170251994,39.73192257599959,-82.23479240021742,32730.09775639242
130,39.73393416157985,-82.23554174416667,33177.22104867427,39.73394032799959,-82.23552875215726,32717.09966619392
131,39.73595191999652,-82.23627805758333,33163.4503948286,39.73595807999959,-82.23626510409711,32704.10157599542
132,39.737969678413194,-82.237014371,33149.67974098294,39.73797583199959,-82.23700145603696,32691.10348579692
133,39.739987436829864,-82.23775068441667,33135.90908713727,39.73999358399959,-82.23773780797681,32678.105395596755
134,39.742005195246534,-82.23848699783333,33122.1384332916,39.74201133599959,-82.23847415991666,32665.107305398255
135,39.744022953663205,-82.23922331125,33108.367779445936,39.74402908799959,-82.23921051185651,32652.10921519975
136,39.746040712079875,-82.23995962466667,33094.59712560027,39.74604683999959,-82.23994686379636,32639.11112500125
137,39.748058470496545,-82.24069593808333,33080.8264717546,39.748064591999594,-82.24068321573621,32626.11303480275
138,39.750076228913215,-82.2414322515,33067.055817908935,39.750082343999594,-82.24141956767606,32613.114944604247
139,39.752093987329886,-82.24216856491667,33053.285164063265,39.752100095999594,-82.24215591961591,32600.116854405747
140,39.754111745746556,-82.24290487833333,33039.514510217596,39.754117847999595,-82.24289227155576,32587.118764207247
141,39.756129504163226,-82.24364119175,33025.74385637193,39.756135599999595,-82.24362862349561,32574.120674008744
142,39.7581472625799,-82.24437750516667,33011.973202526264,39.758153351999596,-82.24436497543546,32561.122583810244
143,39.76016502099657,-82.24511381858333,32998.202548680594,39.760171103999596,-82.24510132737531,32548.124493611744
144,39.76218277941324,-82.245850132,32984.43189483493,39.7621888559996,-82.24583767931516,32535.12640341324
145,39.76420053782991,-82.24658644541667,32970.66124098926,39.7642066079996,-82.24657403125501,32522.12831321474
146,39.76621829624658,-82.24732275883333,32956.89058714359,39.7662243599996,-82.24731038319486,32509.13022301624
147,39.76823605466325,-82.24805907225,32943.11993329793,39.7682421119996,-82.24804673513471,32496.132132817736
148,39.77025381307992,-82.24879538566667,32929.34927945226,39.7702598639996,-82.24878308707456,32483.134042619236
149,39.77227157149659,-82.24953169908333,32915.57862560659,39.7722776159996,-82.2495194390144,32470.135952420736
150,39.77428932991326,-82.2502680125,32901.80797176093,39.7742953679996,-82.25025579095426,32457.137862222233
151,39.77630708832993,-82.25100432591667,32888.03731791526,39.7763131199996,-82.2509921428941,32444.139772023733
152,39.7783248467466,-82.25174063933333,32874.26666406959,39.7783308719996,-82.25172849483396,32431.141681825233
153,39.78034260516327,-82.25247695275,32860.49601022393,39.7803486239996,-82.2524648467738,32418.143591626733
154,39.78236036357994,-82.25321326616667,32846.72535637826,39.7823663759996,-82.25320119873683,32405.145501428233
155,39.78437812199661,-82.25394957958333,32832.95470253259,39.7843841279996,-82.2539375506535,32392.147411229733
156,39.78639588041328,-82.254685893,32819.184048686926,39.7864018799996,-82.25467390259335,32379.149321031233
157,39.78841363882995,-82.25542220641667,32805.41339484126,39.7884196319996,-82.2554102545332,32366.151230832733
158,39.79043139724662,-82.25615851983333,32791.64274099559,39.7904373839996,-82.25614660647305,32353.153140634233
159,39.79244915566329,-82.25689483325,32777.872087149924,39.7924551359996,-82.2568829584129,32340.15505043573
160,39.79446691407996,-82.25763114666667,32764.101433304255,39.7944728879996,-82.25761931035275,32327.15696023723
161,39.79648467249663,-82.25836746008333,32750.330779458585,39.796490639999604,-82.2583556622926,32314.15887003873
162,39.7985024309133,-82.2591037735,32736.560125612923,39.798508391999604,-82.25909201423245,32301.16077984023
163,39.80052018932997,-82.25984008691667,32722.789471767253,39.800526143999605,-82.2598283661723,32288.16268964173
164,39.80253794774664,-82.26057640033333,32709.018817921584,39.802543895999605,-82.26056471811215,32275.16459944323
165,39.80455570616331,-82.26131271375,32695.24816407592,39.804561647999606,-82.261301070052,32262.16650924473
166,39.806573464579984,-82.26204902716667,32681.477510230252,39.806579399999606,-82.26203742199185,32249.16841904623
167,39.808591222996654,-82.26278534058333,32667.706856384582,39.80859715199961,-82.2627737739317,32236.17032884773
168,39.810608981413324,-82.263521654,32653.93620253892,39.81061490399961,-82.26351012587155,32223.17223864923
169,39.812626739829994,-82.26425796741667,32640.16554869325,39.81263265599961,-82.2642464778114,32210.17414845073
170,39.814644498246665,-82.26499428083333,32626.39489484758,39.81465040799961,-82.26498282975125,32197.17605825223
171,39.816662256663335,-82.26573059425,32612.62424100192,39.81666815999961,-82.2657191816911,32184.17796805373
172,39.818680015080005,-82.26646690766667,32598.85358715625,39.81868591199961,-82.26645553363095,32171.17987785523
173,39.820697773496676,-82.26720322108334,32585.08293331058,39.82070366399961,-82.2671918855708,32158.18178765673
174,39.822715531913346,-82.2679395345,32571.312279464917,39.82272141599961,-82.26792823751065,32145.18369745823
175,39.824733290330016,-82.26867584791667,32557.541625619247,39.82473916799961,-82.2686645894505,32132.18560725973
176,39.82675104874669,-82.26941216133334,32543.770971773578,39.82675691999961,-82.26940094139034,32119.18751706123
177,39.82876880716336,-82.27014847475,32543.770971773578,39.82877467199961,-82.2701372933302,32106.18942686273
178,39.83078656558003,-82.27088478816667,32530.000317927912,39.83079242399961,-82.27087364527004,32093.19133666423
179,39.8328043239967,-82.27162110158334,32516.229664082246,39.83281017599961,-82.2716099972099,32080.19324646573
180,39.83482208241337,-82.272357415,32502.459010236576,39.83482792799961,-82.27234634914974,32067.19515626723
181,39.83683984083004,-82.27309372841667,32488.688356390907,39.83684567999961,-82.27308270108959,32054.19706606873
182,39.83885759924671,-82.27383004183334,32474.917702545237,39.83886343199961,-82.27381905302944,32041.19897587023
183,39.84087535766338,-82.27456635525,32461.147048699575,39.84088118399961,-82.27455540496929,32028.20088567173
184,39.84289311608005,-82.27530266866667,32447.376394853905,39.842898935999614,-82.27529175690914,32015.20279547323
185,39.84491087449672,-82.27603898208334,32433.605741008236,39.844916687999614,-82.27602810884899,32002.20470527473
186,39.84692863291339,-82.2767752955,32419.835087162573,39.846934439999615,-82.27676446078884,31989.20661507623
187,39.84894639133006,-82.27751160891667,32406.064433316904,39.848952191999615,-82.27750081272869,31976.20852487773
188,39.85096414974673,-82.27824792233334,32392.293779471234,39.850969943999615,-82.27823716466854,31963.21043467923
189,39.8529819081634,-82.27898423575,32378.523125625572,39.852987695999616,-82.27897351660839,31950.21234448073
190,39.85499966658007,-82.27972054916667,32364.752471779902,39.855005447999616,-82.27970986854824,31937.21425428223
191,39.85701742499674,-82.28045686258334,32350.981817934233,39.85702319999962,-82.28044622048809,31924.21616408373
192,39.85903518341341,-82.281193176,32337.21116408857,39.85904095199962,-82.28118257242794,31911.21807388523
193,39.86105294183008,-82.28192948941667,32323.4405102429,39.86105870399962,-82.28191892436779,31898.21998368673
194,39.86307070024675,-82.28266580283334,32309.66985639723,39.86307645599962,-82.28265527633081,31885.22189348823
195,39.86508845866342,-82.28340211625,32295.89920255157,39.86509420799962,-82.28339162824749,31872.22380328973
196,39.86710621708009,-82.28413842966667,32282.1285487059,39.86711195999962,-82.28412698412698,31859.22571309123
197,39.86912397549676,-82.28487474308334,32282.1285487059,39.86912971199962,-82.28486433212719,31846.22762289273
198,39.87114173391343,-82.2856110565,32268.35789486023,39.87114746399962,-82.28560068406703,31833.22953269423
199,39.8731594923301,-82.28634736991667,32254.587241014564,39.87316521599962,-82.28633703600688,31820.23144249573
200,39.87517725074677,-82.28708368333334,32240.816587168898,39.87518296799962,-82.28707338794673,31807.23335229723
201,39.877195009163444,-82.28781999675,32227.04593332323,39.87720071999962,-82.28780973988658,31794.23526209873
202,39.879212767580114,-82.28855631016667,32227.04593332323,39.87921847199962,-82.28854609182643,31781.23717190023
203,39.881230525996784,-82.28929262358334,32213.27527947756,39.88123622399962,-82.28928244376628,31768.23908170173
204,39.883248284413455,-82.290028937,32199.504625631896,39.88325397599962,-82.29001879570613,31755.24099150323
205,39.885266042830125,-82.29076525041667,32185.733971786227,39.88527172799962,-82.29075514764598,31742.24290130473
206,39.887283801246795,-82.29150156383334,32171.963317940557,39.88728947999962,-82.29149149958583,31729.24481110623
207,39.889301559663465,-82.29223787725,32158.192664094895,39.889307231999624,-82.29222785152568,31716.24672090773
208,39.891319318080136,-82.29297419066667,32144.422010249225,39.891324983999624,-82.29296420346553,31703.24863070923
209,39.893337076496806,-82.29371050408334,32130.651356403556,39.893342735999624,-82.29370055540538,31690.25054051073
210,39.895354834913476,-82.2944468175,32116.880702557894,39.895360487999625,-82.29443690734523,31677.252450312226
211,39.89737259333015,-82.29518313091667,32103.110048712224,39.897378239999625,-82.29517325928508,31664.254360113726
212,39.89939035174682,-82.29591944433334,32089.339394866554,39.899395991999626,-82.29590961122493,31651.256269915226
213,39.90140811016349,-82.29665575775,32089.339394866554,39.901413743999626,-82.29664596316478,31638.258179716722
214,39.90342586858016,-82.29739207116667,32075.56874102089,39.90343149599963,-82.29738231510463,31625.260089518222
215,39.90544362699683,-82.29812838458334,32061.798087175222,39.90544924799963,-82.29811866704448,31612.261999319722
216,39.9074613854135,-82.298864698,32048.027433329553,39.90746699999963,-82.29885501898433,31599.263909121222
217,39.90947914383017,-82.29960101141667,32034.256779483883,39.90948475199963,-82.29959137092418,31586.265818922722
218,39.91149690224684,-82.30033732483334,32020.486125638214,39.91150250399963,-82.30032772286403,31573.267728724222
219,39.91351466066351,-82.30107363825,32006.71547179255,39.91352025599963,-82.30106407480388,31560.269638525722
220,39.91553241908018,-82.30180995166667,31992.94481794688,39.91553800799963,-82.30180042674372,31547.271548327222
221,39.91755017749685,-82.30254626508334,31979.174164101212,39.91755575999963,-82.30253677868357,31534.273458128722
222,39.91956793591352,-82.3032825785,31965.40351025555,39.91957351199963,-82.3032731306466,31521.27536793022
223,39.92158569433019,-82.30401889191667,31951.63285640988,39.92159126399963,-82.30400948256327,31508.27727773172
224,39.92360345274686,-82.30475520533334,31937.86220256421,39.92360901599963,-82.30474583450312,31495.27918753322
225,39.92562121116353,-82.30549151875,31924.091548718545,39.92562676799963,-82.30548218644297,31482.28109733472
226,39.9276389695802,-82.3062278399412,31910.320894872875,39.92764451999963,-82.30621853838282,31469.28300713622
227,39.92965672799687,-82.30696415335787,31896.550241027206,39.92966227199963,-82.30695489032267,31456.28491693772
228,39.93167448641354,-82.30770046677453,31882.77958718154,39.93168002399963,-82.30769124226252,31443.28682673922
229,39.93369224483021,-82.3084367801912,31869.00893333587,39.93369777599963,-82.30842759420237,31430.28873654072
230,39.93571000324688,-82.30917309360787,31855.2382794902,39.93571552799963,-82.30916394614222,31417.29064634222
231,39.93772776166355,-82.30990940702453,31841.467625644535,39.937733279999634,-82.30990029808207,31404.29255614372
232,39.93974552008022,-82.3106457204412,31827.696971798865,39.939751031999634,-82.31063665002192,31391.29446594522
233,39.94176327849689,-82.31138203385787,31813.926317953195,39.941768783999635,-82.31137300196177,31378.29637574672
234,39.94378103691356,-82.31211834727453,31800.15566410753,39.943786535999635,-82.31210935390162,31365.29828554822
235,39.945798795330234,-82.3128546606912,31786.38501026186,39.945804287999636,-82.31284570584147,31352.30019534972
236,39.947816553746904,-82.31359097410787,31772.61435641619,39.947822039999636,-82.31358205778132,31339.30210515122
237,39.949834312163574,-82.31432728752453,31758.843702570524,39.949839791999636,-82.31431840972117,31326.304014952715
238,39.951852070580244,-82.3150636009412,31745.073048724855,39.95185754399964,-82.31505476166102,31313.30592475421
239,39.953869828996915,-82.31579991435787,31731.302394879185,39.95387529599964,-82.31579111360087,31300.307834555708
240,39.955887587413585,-82.31653622777453,31717.53174103352,39.95589304799964,-82.3165274655639,31287.309744357204
241,39.957905345830255,-82.3172725411912,31703.76108718785,39.95791079999964,-82.31726381748057,31274.3116541587
242,39.959923104246926,-82.31800885460787,31689.99043334218,39.95992855199964,-82.31800016942042,31261.313563960197
243,39.961940862663596,-82.31874516802453,31676.219779496514,39.96194630399964,-82.31873652136026,31248.315473761693
244,39.963958621080266,-82.3194814814412,31662.449125650845,39.96396405599964,-82.31947287330011,31235.31738356319
245,39.96597637949694,-82.32021779485787,31648.678471805175,39.96598180799964,-82.32020922523996,31222.319293364686
246,39.96799413791361,-82.32095410827453,31634.90781795951,39.96799955999964,-82.32094557717981,31209.321203166182
247,39.97001189633028,-82.3216904216912,31621.13716411384,39.97001731199964,-82.32168192911966,31196.32311296768
248,39.97202965474695,-82.32242673510787,31607.36651026817,39.97203506399964,-82.32241828105951,31183.325022769175
249,39.97404741316362,-82.32316304852453,31593.595856422504,39.97405281599964,-82.32315463302254,31170.32693257068
250,39.97606517158029,-82.3238993619412,31579.825202576834,39.97607056799964,-82.32389098493921,31157.328842372175
251,39.97808292999696,-82.32463567535787,31566.054548731165,39.97808831999964,-82.32462733687906,31144.33075217367
252,39.98010068841363,-82.32537198877453,31552.2838948855,39.98010607199964,-82.32536368881891,31131.332661975168
253,39.9821184468303,-82.3261083021912,31538.51324103983,39.98212382399964,-82.32610004075876,31118.334571776664
254,39.98413620524697,-82.32684461560787,31524.74258719416,39.984141575999644,-82.32683639269861,31105.33648157816
255,39.98615396366364,-82.32758092902453,31510.97193334849,39.986159327999644,-82.32757274463846,31092.338391379657
256,39.98817172208031,-82.3283172424412,31510.97193334849,39.988177079999645,-82.32830909657831,31079.340301181153
257,39.99018948049698,-82.32905355585787,31497.20127950282,39.990194831999645,-82.32904544851816,31066.34221098265
258,39.99220723891365,-82.32978986927453,31483.430625657154,39.992212583999645,-82.32978180045801,31053.344120784146
259,39.99422499733032,-82.3305261826912,31469.659971811485,39.994230335999646,-82.33051815239786,31040.346030585642
260,39.99624275574699,-82.33126249610787,31455.889317965815,39.996248087999646,-82.3312545043377,31027.34794038714
261,39.99826051416366,-82.33199880952453,31442.11866412015,39.99826583999965,-82.33199085630073,31014.349850188635
262,40.00027827258033,-82.3327351229412,31428.34801027448,40.00028359199965,-82.3327272082174,31001.35175999013
263,40.002296030997,-82.33347143635787,31414.57735642881,40.00230134399965,-82.33346356015726,30988.353669791628
264,40.00431378941367,-82.33420774977454,31400.806702583144,40.00431909599965,-82.3341999120971,30975.355579593124
265,40.00633154783034,-82.3349440631912,31387.036048737475,40.00633684799965,-82.33493626403695,30962.35748939462
266,40.00834930624701,-82.33568037660787,31373.265394891805,40.00835459999965,-82.3356726159768,30949.359399196117
267,40.01036706466368,-82.33641669002454,31359.49474104614,40.01037235199965,-82.33640896791665,30936.36130899762
